0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.51845,0.52598,0.49178,0.41853,0.36976,0.32775,0.28877,0.26028,0.23077,0.20895,0.18924,0.16941,0.15184,0.13278,0.11783,0.10275,0.086178,0.075764,0.064588,0.053516,0.048625,0.04403,0.040581,0.040094,0.039234,0.038359,0.038184,0.038094,0.038577,0.039416,0.040309,0.04148,0.042707,0.043765,0.04516,0.046866,0.048599,0.050491,0.052393,0.054119,0.056046,0.058163,0.060308,0.062753,0.065308,0.067792,0.070373,0.073119,0.075987,0.078997,0.081759,0.084222,0.086714,0.089058,0.091142,0.093557,0.095978,0.098142,0.10057,0.10307,0.1055,0.10814,0.11072,0.11313,0.11592,0.11888,0.12178,0.12489,0.12797,0.13088,0.13424,0.13786,0.14141,0.14523,0.14903,0.15274,0.15702,0.16149,0.16572,0.17032,0.17475,0.17925,0.18451,0.18918,0.19374,0.19906,0.20382,0.20868,0.21403,0.21866,0.22366,0.23017,0.23697,0.24576,0.26697,0.28581,0.33492,0.42502,0.47684,0.48437
0.63854,0.64531,0.61057,0.54143,0.49649,0.4548,0.41728,0.39413,0.37154,0.35689,0.34837,0.3408,0.33549,0.32911,0.32317,0.31668,0.30832,0.30097,0.29238,0.28485,0.28113,0.27599,0.2714,0.27001,0.26925,0.26926,0.27015,0.27143,0.27292,0.27462,0.2765,0.27846,0.2805,0.2827,0.28491,0.28696,0.28904,0.29141,0.29411,0.29712,0.30051,0.30422,0.30837,0.31317,0.31843,0.32385,0.3295,0.33535,0.34118,0.34695,0.35231,0.35674,0.36018,0.3628,0.36463,0.36576,0.36631,0.36642,0.36632,0.36616,0.36603,0.36596,0.36596,0.36601,0.36624,0.36678,0.36758,0.36852,0.36956,0.37067,0.37194,0.37347,0.37511,0.37666,0.37829,0.37993,0.38162,0.38352,0.38532,0.38705,0.38892,0.39059,0.39229,0.39395,0.39539,0.39709,0.39852,0.39993,0.40178,0.4034,0.40516,0.40814,0.41177,0.41558,0.42712,0.43783,0.4706,0.53486,0.5672,0.56655
0.57371,0.58165,0.55016,0.48531,0.44656,0.41372,0.38304,0.36247,0.34199,0.32759,0.31482,0.30243,0.294,0.28537,0.27805,0.2711,0.26325,0.25623,0.2483,0.24174,0.23553,0.22787,0.2213,0.21281,0.20542,0.20241,0.19997,0.19824,0.19765,0.19753,0.198,0.19908,0.20035,0.2015,0.20306,0.20471,0.20585,0.20688,0.20785,0.20857,0.2093,0.21006,0.21064,0.21112,0.2116,0.21205,0.21229,0.21263,0.21314,0.21357,0.21409,0.2146,0.21507,0.21583,0.21671,0.21752,0.21858,0.21974,0.22091,0.22236,0.22393,0.22555,0.22744,0.2295,0.23165,0.23391,0.23617,0.23857,0.24117,0.24379,0.24651,0.24938,0.25224,0.25518,0.25819,0.26129,0.26465,0.26794,0.27132,0.2751,0.27886,0.28279,0.28706,0.29132,0.29582,0.30052,0.30522,0.31031,0.31548,0.32064,0.32722,0.33653,0.3449,0.35725,0.3722,0.38688,0.42582,0.45683,0.53237,0.60906
0.28638,0.30406,0.32742,0.33866,0.34662,0.35266,0.35756,0.36189,0.36575,0.36915,0.37215,0.37502,0.37837,0.38281,0.38807,0.39381,0.40009,0.40587,0.41062,0.41346,0.41254,0.40673,0.39616,0.37758,0.35318,0.33165,0.30922,0.27545,0.23996,0.20544,0.16706,0.13467,0.11037,0.086808,0.068435,0.055786,0.042383,0.03299,0.027381,0.022022,0.01842,0.015347,0.010379,0.0073221,0.0060612,0.0045915,0.0041735,0.0046638,0.0047331,0.0054768,0.0070634,0.0085702,0.010079,0.011781,0.013557,0.015273,0.016421,0.017142,0.017758,0.017864,0.017605,0.017922,0.017742,0.017214,0.017643,0.017944,0.017988,0.018898,0.019706,0.020371,0.022167,0.023952,0.025437,0.027324,0.028569,0.029859,0.032354,0.03392,0.035212,0.037203,0.038609,0.040494,0.042456,0.043693,0.045565,0.047093,0.048638,0.050825,0.051753,0.053128,0.054916,0.055461,0.057059,0.060779,0.064467,0.093431,0.16,0.20163,0.33811,0.47445
0.16294,0.18697,0.22389,0.24764,0.26465,0.27704,0.28637,0.29375,0.29973,0.30474,0.30911,0.31311,0.31711,0.32142,0.3258,0.33027,0.33505,0.33963,0.34383,0.34713,0.34853,0.34801,0.34571,0.34098,0.33348,0.32423,0.31224,0.29574,0.27548,0.25258,0.22706,0.19794,0.16456,0.13252,0.10128,0.062356,0.02682,-0.0088221,-0.04621,-0.072341,-0.09316,-0.11104,-0.12187,-0.13168,-0.14218,-0.14598,-0.14551,-0.1432,-0.1369,-0.12691,-0.11687,-0.10737,-0.097579,-0.090527,-0.083247,-0.075228,-0.071799,-0.071007,-0.071208,-0.07324,-0.076578,-0.078946,-0.081189,-0.085786,-0.089523,-0.09323,-0.097249,-0.09835,-0.09898,-0.099781,-0.099899,-0.10056,-0.10066,-0.098882,-0.09745,-0.09604,-0.094818,-0.094197,-0.091373,-0.087873,-0.086168,-0.083138,-0.079412,-0.077003,-0.073212,-0.069217,-0.06595,-0.061465,-0.057635,-0.05342,-0.048104,-0.043345,-0.037384,-0.021155,-0.0012111,0.022853,0.10802,0.18306,0.29156,0.3945
0.38137,0.4198,0.47092,0.49934,0.52159,0.54124,0.55956,0.57693,0.59262,0.60443,0.61167,0.61501,0.61328,0.60197,0.58495,0.56708,0.54101,0.51524,0.49835,0.47962,0.46112,0.44994,0.44199,0.43528,0.42868,0.42066,0.41562,0.41222,0.4076,0.40472,0.40308,0.40075,0.39984,0.40055,0.40119,0.40244,0.40407,0.4056,0.40734,0.409,0.41027,0.41197,0.4139,0.41563,0.41744,0.41928,0.42092,0.42273,0.42468,0.42651,0.42838,0.43019,0.43192,0.43372,0.43527,0.43651,0.43792,0.43933,0.44051,0.44178,0.4431,0.44431,0.44565,0.44704,0.44833,0.4498,0.45142,0.45305,0.45468,0.45628,0.45778,0.45934,0.46107,0.46285,0.46457,0.46621,0.4678,0.46945,0.47113,0.47281,0.4745,0.47605,0.47761,0.47951,0.48094,0.48207,0.4835,0.48402,0.4848,0.48596,0.48607,0.4871,0.49194,0.49745,0.50312,0.52056,0.53407,0.57833,0.64959,0.67693
0.65918,0.66518,0.64398,0.59958,0.56977,0.53784,0.50596,0.48049,0.45122,0.42552,0.40245,0.38252,0.36885,0.35302,0.33793,0.32715,0.31491,0.30431,0.29583,0.2856,0.27646,0.26681,0.25567,0.24786,0.24146,0.2334,0.22602,0.22042,0.21628,0.21434,0.21383,0.21385,0.21511,0.21724,0.21952,0.22179,0.22425,0.22673,0.2292,0.232,0.23469,0.23696,0.23918,0.24137,0.24359,0.24589,0.24823,0.25043,0.25257,0.25487,0.25725,0.25957,0.26177,0.26377,0.26562,0.26764,0.26975,0.27189,0.27414,0.27635,0.27854,0.2808,0.2831,0.2855,0.28805,0.29054,0.2931,0.29582,0.29858,0.30142,0.30439,0.30732,0.31034,0.31359,0.31685,0.32015,0.32346,0.32671,0.32989,0.333,0.33601,0.33895,0.34157,0.3439,0.34629,0.34822,0.34995,0.35208,0.3536,0.35509,0.35733,0.35979,0.36217,0.36927,0.38239,0.39075,0.44767,0.52032,0.56911,0.60175
0.25378,0.28019,0.32077,0.34766,0.36776,0.38348,0.39639,0.40744,0.41711,0.4257,0.43376,0.44161,0.44951,0.45869,0.46836,0.47663,0.48372,0.48856,0.48946,0.48698,0.48167,0.46947,0.45125,0.43345,0.41424,0.39039,0.36614,0.33304,0.29445,0.26555,0.23767,0.20666,0.18298,0.1583,0.12193,0.096839,0.085054,0.071148,0.060346,0.055499,0.048784,0.043213,0.044472,0.046998,0.049602,0.052949,0.055994,0.058401,0.061037,0.062749,0.063434,0.064794,0.064296,0.060033,0.058085,0.058061,0.056189,0.054971,0.054874,0.052162,0.050069,0.051507,0.052887,0.05433,0.056962,0.060487,0.064211,0.068242,0.072384,0.07656,0.080773,0.084905,0.089045,0.093505,0.097916,0.10206,0.10649,0.1107,0.11466,0.11935,0.12389,0.12805,0.13313,0.13691,0.14076,0.14661,0.15033,0.15397,0.15876,0.16164,0.16615,0.17065,0.1743,0.18117,0.19561,0.20971,0.2575,0.35907,0.42018,0.42351
0.21571,0.24591,0.28714,0.30969,0.32676,0.34202,0.35719,0.37208,0.38549,0.39688,0.40639,0.41423,0.42063,0.42586,0.43007,0.43352,0.43635,0.43857,0.44034,0.44174,0.44292,0.44393,0.4448,0.44574,0.44692,0.44848,0.45069,0.45329,0.45573,0.45805,0.45996,0.46093,0.46015,0.4573,0.45265,0.44402,0.4337,0.42179,0.40466,0.386,0.36997,0.35083,0.33443,0.32355,0.31102,0.30277,0.30043,0.29988,0.30079,0.30134,0.29968,0.29965,0.3004,0.30044,0.30058,0.29898,0.29592,0.29465,0.29365,0.2923,0.29198,0.29127,0.29038,0.29046,0.29031,0.29041,0.29172,0.29303,0.2946,0.29682,0.29929,0.30215,0.30565,0.30944,0.31349,0.31774,0.32208,0.32666,0.33137,0.33605,0.34081,0.34503,0.34921,0.35404,0.35823,0.362,0.36592,0.36943,0.37328,0.37667,0.37937,0.38282,0.3851,0.38694,0.39227,0.40086,0.4058,0.46792,0.53921,0.54824
0.80063,0.80862,0.81441,0.80961,0.80209,0.78986,0.77321,0.75446,0.73243,0.70779,0.67923,0.64743,0.61292,0.57439,0.53865,0.50177,0.46124,0.42419,0.38503,0.35306,0.33277,0.30913,0.28497,0.26505,0.24092,0.22276,0.21524,0.20742,0.20131,0.19872,0.198,0.19848,0.20047,0.20291,0.20565,0.20857,0.21169,0.21503,0.21843,0.22176,0.22507,0.22852,0.23215,0.23583,0.23939,0.24288,0.24641,0.24999,0.25356,0.25699,0.2603,0.26355,0.26674,0.26977,0.27252,0.27505,0.27752,0.27996,0.28233,0.28455,0.28669,0.28893,0.2913,0.29374,0.29617,0.2986,0.30116,0.30391,0.30676,0.30961,0.31244,0.31537,0.31842,0.32147,0.32431,0.3269,0.32976,0.33332,0.33732,0.34066,0.34295,0.34519,0.34769,0.35006,0.35255,0.35492,0.35707,0.35949,0.3614,0.3633,0.36575,0.36801,0.37031,0.37803,0.38788,0.39835,0.43621,0.46613,0.54121,0.61968
0.57595,0.59836,0.62596,0.63527,0.63801,0.63333,0.62257,0.60625,0.58147,0.55042,0.50328,0.44763,0.39878,0.34847,0.30716,0.27655,0.2504,0.23404,0.22068,0.20972,0.20126,0.19085,0.18211,0.17122,0.15889,0.15173,0.14638,0.14193,0.13921,0.13626,0.13391,0.13356,0.13337,0.13392,0.13557,0.13657,0.13695,0.13799,0.1392,0.14025,0.14126,0.14188,0.14241,0.14377,0.14583,0.14794,0.14979,0.15064,0.15048,0.15088,0.15182,0.15269,0.15358,0.15435,0.15501,0.15603,0.15714,0.15789,0.15876,0.15987,0.16074,0.16184,0.1633,0.16467,0.16618,0.16784,0.1695,0.17147,0.17379,0.17612,0.17854,0.18124,0.18399,0.18682,0.18985,0.19284,0.19593,0.19895,0.20191,0.20524,0.20849,0.21133,0.21437,0.21705,0.21992,0.22299,0.22557,0.22894,0.2317,0.23452,0.23828,0.2412,0.24485,0.25279,0.26164,0.27962,0.34425,0.396,0.48465,0.57366
0.52364,0.55386,0.58925,0.59645,0.59169,0.56838,0.53323,0.49325,0.44134,0.39757,0.36069,0.32709,0.30601,0.28944,0.27954,0.27496,0.27165,0.26999,0.26695,0.26389,0.26167,0.25985,0.25955,0.25972,0.26016,0.26065,0.26074,0.26132,0.26212,0.26264,0.26353,0.26421,0.26443,0.26518,0.26611,0.26678,0.26774,0.26864,0.26928,0.27031,0.27145,0.27253,0.2737,0.2748,0.27592,0.27731,0.27872,0.28,0.28137,0.28268,0.28386,0.28519,0.2866,0.288,0.28943,0.29082,0.2922,0.29363,0.29503,0.29634,0.29772,0.29909,0.30043,0.30198,0.30369,0.30547,0.30734,0.30923,0.31117,0.31338,0.31584,0.31844,0.32114,0.32387,0.32668,0.32969,0.33283,0.33605,0.33923,0.3424,0.34577,0.34911,0.35256,0.3563,0.35981,0.3636,0.36746,0.37111,0.37538,0.37924,0.38322,0.38895,0.39524,0.40142,0.41608,0.42935,0.46399,0.52606,0.55643,0.55735
0.16971,0.1852,0.20701,0.21864,0.22651,0.23221,0.23716,0.24226,0.24746,0.25249,0.25715,0.26123,0.2647,0.26786,0.27087,0.27411,0.27783,0.28213,0.28771,0.2937,0.29935,0.30533,0.31042,0.31354,0.31459,0.31289,0.30604,0.29454,0.27922,0.25562,0.22797,0.2003,0.16968,0.13853,0.11017,0.075446,0.041399,0.019242,0.0012232,-0.011058,-0.01698,-0.020526,-0.022145,-0.021556,-0.020471,-0.018425,-0.015514,-0.013018,-0.010158,-0.0069284,-0.0036933,-0.00033221,0.0027539,0.0051003,0.0074113,0.008419,0.0086497,0.0098803,0.011034,0.011848,0.013349,0.015125,0.016771,0.019162,0.021544,0.024122,0.027164,0.02993,0.032695,0.035856,0.038918,0.042478,0.046892,0.051076,0.055562,0.060175,0.064549,0.06969,0.074568,0.078802,0.084424,0.089371,0.093156,0.099202,0.10454,0.10886,0.11507,0.1194,0.12386,0.13112,0.13446,0.1378,0.14422,0.14833,0.15395,0.1814,0.21589,0.2461,0.38115,0.49864
0.093215,0.10543,0.12629,0.14234,0.15546,0.16765,0.18024,0.19307,0.20468,0.21432,0.22215,0.22841,0.23323,0.23692,0.23961,0.2414,0.24246,0.24287,0.24333,0.2445,0.24601,0.24759,0.24939,0.25144,0.25397,0.25637,0.25783,0.25844,0.25758,0.2546,0.24883,0.23871,0.22536,0.20992,0.19022,0.16672,0.14222,0.11046,0.073691,0.044435,0.01262,-0.022094,-0.042603,-0.055056,-0.07358,-0.08837,-0.091441,-0.093438,-0.095338,-0.093449,-0.09048,-0.088448,-0.086653,-0.085857,-0.086288,-0.085651,-0.085675,-0.088502,-0.090474,-0.090522,-0.091681,-0.093532,-0.092986,-0.090977,-0.089614,-0.087502,-0.083781,-0.079398,-0.075161,-0.071749,-0.069549,-0.067197,-0.063818,-0.060566,-0.057871,-0.054857,-0.052532,-0.052048,-0.050771,-0.04922,-0.049015,-0.048083,-0.048971,-0.051093,-0.050064,-0.051038,-0.055366,-0.056858,-0.060361,-0.064519,-0.064546,-0.068082,-0.071101,-0.068025,-0.064285,-0.049341,0.036499,0.10969,0.21167,0.31668
0.33546,0.3654,0.40772,0.4335,0.45533,0.47669,0.499,0.52254,0.54617,0.56491,0.57253,0.56964,0.55588,0.52391,0.48484,0.44142,0.3898,0.34928,0.31363,0.2797,0.26118,0.24821,0.23582,0.22973,0.2241,0.21762,0.21558,0.21189,0.20611,0.20353,0.20253,0.20175,0.20225,0.20381,0.20556,0.20775,0.21039,0.21305,0.21572,0.2186,0.22119,0.2231,0.22441,0.2256,0.22648,0.22676,0.22726,0.22749,0.22665,0.22626,0.22625,0.22557,0.22538,0.22478,0.22388,0.22403,0.22419,0.22405,0.22433,0.22455,0.22476,0.2255,0.22627,0.22713,0.22826,0.22943,0.23067,0.23211,0.23366,0.23546,0.23729,0.23887,0.24077,0.24332,0.24617,0.24904,0.25139,0.25322,0.2553,0.25724,0.2597,0.26318,0.26522,0.26738,0.27084,0.27336,0.27701,0.28139,0.28517,0.29037,0.29566,0.30068,0.30653,0.31248,0.31783,0.33554,0.36074,0.37773,0.48591,0.59041
0.35805,0.39539,0.44726,0.47807,0.50107,0.51907,0.5336,0.54568,0.55557,0.56308,0.56819,0.57092,0.57067,0.56693,0.56071,0.55083,0.53681,0.52207,0.50365,0.48411,0.4682,0.44859,0.42981,0.41581,0.40279,0.39431,0.38277,0.37023,0.36432,0.35882,0.35284,0.34942,0.348,0.3477,0.34927,0.35129,0.35301,0.35473,0.35633,0.35797,0.36009,0.36204,0.3635,0.36496,0.36631,0.36754,0.36929,0.3712,0.37276,0.37434,0.376,0.37757,0.3793,0.38102,0.38241,0.38369,0.38496,0.38612,0.38725,0.38834,0.38921,0.38995,0.39068,0.39135,0.39195,0.39243,0.39285,0.39341,0.39407,0.39463,0.39531,0.39624,0.39732,0.39884,0.4007,0.40252,0.40466,0.40717,0.40977,0.41263,0.41545,0.41829,0.42132,0.42407,0.42698,0.42987,0.43258,0.43565,0.43842,0.44126,0.44441,0.44727,0.45032,0.45567,0.46105,0.4743,0.50678,0.52703,0.60587,0.68848
0.21717,0.24791,0.29376,0.32368,0.34743,0.36695,0.38283,0.39563,0.40608,0.41483,0.42247,0.42934,0.43565,0.4417,0.44738,0.45284,0.45814,0.46293,0.46703,0.46995,0.47119,0.47083,0.46919,0.46608,0.46074,0.45268,0.44083,0.42791,0.41518,0.40032,0.38431,0.36578,0.34328,0.32015,0.29817,0.2745,0.25552,0.23455,0.20717,0.19012,0.17803,0.16791,0.16462,0.16311,0.16187,0.16183,0.16291,0.16489,0.16826,0.17193,0.17521,0.17602,0.17494,0.1752,0.17495,0.17461,0.17541,0.17592,0.17645,0.17725,0.17783,0.17855,0.1799,0.1812,0.18266,0.18463,0.18679,0.18911,0.19155,0.1942,0.19717,0.20039,0.20372,0.20701,0.21019,0.21385,0.218,0.22204,0.22621,0.23029,0.23474,0.24006,0.24504,0.24989,0.25523,0.26014,0.26523,0.27037,0.27482,0.27993,0.28459,0.28867,0.29375,0.30006,0.30571,0.32431,0.35128,0.36668,0.47216,0.57531
0.35133,0.35953,0.37429,0.38763,0.4003,0.41245,0.42403,0.43567,0.44801,0.46157,0.47695,0.49305,0.5061,0.51365,0.51472,0.50469,0.47471,0.43623,0.39879,0.35399,0.30842,0.25692,0.20832,0.18251,0.15982,0.13309,0.11436,0.098515,0.087877,0.084448,0.081595,0.080203,0.080023,0.079357,0.079495,0.080951,0.081864,0.08397,0.088968,0.095384,0.10159,0.10789,0.11525,0.1217,0.12653,0.13104,0.13407,0.13466,0.13389,0.13308,0.13108,0.12724,0.12501,0.12287,0.11999,0.11918,0.11815,0.11643,0.11604,0.11623,0.11587,0.11665,0.1173,0.11756,0.1187,0.11971,0.1203,0.12114,0.1214,0.12133,0.12238,0.12324,0.12369,0.12429,0.1243,0.12442,0.12525,0.12581,0.12638,0.12736,0.12817,0.12948,0.13059,0.13116,0.13295,0.13386,0.13389,0.13571,0.13637,0.13689,0.13952,0.1414,0.14376,0.1488,0.15516,0.16192,0.23447,0.31246,0.37331,0.42622
0.1577,0.18157,0.22118,0.25066,0.27288,0.28928,0.30147,0.31088,0.3185,0.32478,0.33004,0.33439,0.33798,0.34098,0.34327,0.34493,0.34602,0.34623,0.34545,0.34384,0.34127,0.33623,0.32903,0.31997,0.30742,0.2915,0.26766,0.23359,0.20196,0.16942,0.13265,0.10183,0.071135,0.032981,0.0046792,-0.010335,-0.023233,-0.029368,-0.030622,-0.030377,-0.028678,-0.026683,-0.025456,-0.023266,-0.021164,-0.020102,-0.018423,-0.017226,-0.017677,-0.016733,-0.015408,-0.015225,-0.014043,-0.012494,-0.012083,-0.010369,-0.0073726,-0.0047427,-0.0013003,0.0028324,0.0070209,0.011549,0.016873,0.022455,0.027785,0.032742,0.037413,0.042007,0.046112,0.049665,0.0534,0.056821,0.059484,0.062222,0.06407,0.064998,0.066959,0.067837,0.067375,0.068131,0.067041,0.065943,0.067423,0.065552,0.063442,0.063399,0.060756,0.059663,0.058744,0.055856,0.055956,0.053701,0.050593,0.052281,0.05502,0.057383,0.12647,0.23548,0.29395,0.31171
0.2953,0.31454,0.3444,0.36547,0.38429,0.40144,0.41677,0.43083,0.44319,0.45214,0.45598,0.4547,0.44584,0.42627,0.39959,0.36253,0.31415,0.26915,0.22487,0.17795,0.13521,0.092534,0.057177,0.030813,0.0049677,-0.013822,-0.029669,-0.045916,-0.053753,-0.057171,-0.061365,-0.063895,-0.065908,-0.068421,-0.069421,-0.070238,-0.071736,-0.072535,-0.07354,-0.07513,-0.075683,-0.07637,-0.077844,-0.078363,-0.078443,-0.079004,-0.078844,-0.078961,-0.079778,-0.079611,-0.078987,-0.078811,-0.078167,-0.077846,-0.078023,-0.077368,-0.076461,-0.07603,-0.075387,-0.075366,-0.075896,-0.075663,-0.075632,-0.076447,-0.0766,-0.076722,-0.077393,-0.077286,-0.077553,-0.079013,-0.07948,-0.079302,-0.079936,-0.079801,-0.079875,-0.080537,-0.080051,-0.079525,-0.079694,-0.079768,-0.080525,-0.080592,-0.079632,-0.081844,-0.084111,-0.085164,-0.088685,-0.090159,-0.0902,-0.091572,-0.091134,-0.09076,-0.090769,-0.085656,-0.072984,-0.064385,0.03263,0.18952,0.26249,0.27542
0.49262,0.5094,0.52653,0.52683,0.52731,0.52694,0.52166,0.50514,0.46973,0.42694,0.37574,0.3184,0.26874,0.21767,0.17565,0.14714,0.11869,0.098044,0.08298,0.071494,0.066019,0.060727,0.056714,0.054237,0.051527,0.050367,0.049511,0.047835,0.046857,0.046402,0.046052,0.046083,0.045976,0.045371,0.04505,0.043766,0.042113,0.041451,0.040645,0.039537,0.038641,0.037678,0.036861,0.036764,0.036704,0.036822,0.03721,0.037505,0.037944,0.038729,0.039764,0.040728,0.041361,0.041712,0.042073,0.042502,0.043053,0.043563,0.043768,0.043871,0.044182,0.044543,0.04498,0.045609,0.046119,0.046875,0.047873,0.048704,0.04952,0.05037,0.051087,0.052006,0.052577,0.052757,0.053762,0.054817,0.05565,0.057147,0.058192,0.059083,0.061404,0.062546,0.063503,0.066567,0.067787,0.069157,0.072908,0.07381,0.074984,0.078873,0.079911,0.081541,0.08625,0.090938,0.096544,0.14127,0.19552,0.23373,0.38174,0.50603
0.28368,0.31011,0.34883,0.37235,0.38952,0.40274,0.41331,0.42207,0.42976,0.43705,0.44469,0.45298,0.46262,0.47419,0.48544,0.49481,0.50204,0.50558,0.5038,0.4965,0.48049,0.45322,0.42532,0.39324,0.35209,0.31528,0.28261,0.25237,0.22644,0.19647,0.17369,0.16495,0.15837,0.15498,0.15582,0.15827,0.16096,0.1636,0.16586,0.16797,0.16846,0.16749,0.16738,0.16659,0.16341,0.16136,0.15934,0.15504,0.15268,0.14919,0.14361,0.14084,0.13811,0.13301,0.12998,0.12754,0.12407,0.12273,0.12072,0.11719,0.11581,0.11551,0.11429,0.11409,0.11384,0.11334,0.11406,0.11499,0.11563,0.11674,0.11809,0.11937,0.12094,0.12233,0.12375,0.12527,0.1257,0.12643,0.1277,0.12736,0.1273,0.12807,0.12672,0.12599,0.12608,0.12387,0.12384,0.12477,0.1224,0.12217,0.12274,0.12135,0.12239,0.12362,0.1246,0.14279,0.19719,0.23503,0.3607,0.48889
0.59571,0.60871,0.58874,0.53206,0.49769,0.46637,0.43617,0.41843,0.39212,0.3738,0.36315,0.34832,0.34157,0.33563,0.32795,0.3243,0.31971,0.31586,0.31252,0.30804,0.30669,0.30626,0.30575,0.30708,0.30966,0.31251,0.3152,0.31809,0.32085,0.32352,0.32624,0.32864,0.33084,0.33293,0.33493,0.33698,0.3392,0.34134,0.34314,0.34508,0.34701,0.349,0.35144,0.35385,0.35623,0.35882,0.3617,0.36497,0.36861,0.37235,0.37636,0.38055,0.38457,0.38832,0.39147,0.39384,0.39553,0.39667,0.3974,0.39784,0.39812,0.39831,0.39857,0.39894,0.39935,0.3998,0.40028,0.40084,0.40151,0.40232,0.40321,0.40407,0.40511,0.40641,0.40776,0.40925,0.4109,0.41274,0.41476,0.41688,0.41915,0.42152,0.42375,0.42608,0.42845,0.43036,0.43249,0.43455,0.43588,0.43774,0.43959,0.44095,0.4434,0.44944,0.4545,0.47323,0.50475,0.51875,0.60397,0.69198
0.4945,0.51693,0.54896,0.56746,0.58052,0.59,0.59658,0.60139,0.60489,0.60678,0.60576,0.60162,0.59489,0.5847,0.57149,0.55308,0.52608,0.49778,0.46795,0.43073,0.3958,0.36254,0.32742,0.30152,0.27955,0.24715,0.22095,0.20831,0.19242,0.17937,0.17042,0.15856,0.14992,0.14443,0.13772,0.13315,0.13123,0.12803,0.12548,0.12428,0.12302,0.12231,0.12132,0.11952,0.11816,0.11702,0.11532,0.11391,0.11225,0.11035,0.10914,0.10756,0.10537,0.1039,0.10268,0.10113,0.10023,0.099445,0.09862,0.098383,0.098285,0.098238,0.098726,0.099529,0.10038,0.10147,0.10296,0.10481,0.10671,0.10881,0.11127,0.11389,0.11671,0.11986,0.12304,0.12608,0.12922,0.1325,0.13575,0.13929,0.14309,0.14679,0.15078,0.155,0.15909,0.16339,0.16784,0.17221,0.17677,0.18197,0.18746,0.19306,0.20052,0.20762,0.21849,0.24201,0.26019,0.34896,0.46857,0.50276
0.58214,0.58847,0.54885,0.46156,0.40269,0.34586,0.28789,0.25666,0.21913,0.18981,0.17458,0.16056,0.15696,0.15484,0.15195,0.15149,0.14826,0.14566,0.1456,0.14437,0.14378,0.14345,0.14357,0.14523,0.14582,0.14603,0.14737,0.1487,0.14996,0.15159,0.15305,0.15447,0.15637,0.15823,0.16012,0.16216,0.16407,0.166,0.16824,0.17074,0.17314,0.17525,0.17714,0.17899,0.18094,0.18289,0.18468,0.18624,0.18764,0.18899,0.19049,0.19201,0.1933,0.19445,0.19555,0.1967,0.1981,0.19967,0.20121,0.20278,0.20448,0.20638,0.20858,0.211,0.21346,0.21593,0.21852,0.2213,0.22417,0.22711,0.23006,0.23271,0.23546,0.23854,0.24147,0.24447,0.24738,0.25003,0.25325,0.25644,0.25941,0.26299,0.26646,0.26989,0.27364,0.27711,0.2808,0.28467,0.28767,0.29094,0.29398,0.2962,0.29965,0.30626,0.31252,0.32961,0.36389,0.3872,0.48924,0.58951
0.82631,0.82947,0.82929,0.8222,0.81377,0.80318,0.79002,0.77441,0.75648,0.73741,0.71679,0.6952,0.67234,0.64665,0.61912,0.58873,0.55601,0.52168,0.48227,0.44284,0.40302,0.35977,0.3182,0.27757,0.23973,0.20415,0.1666,0.13573,0.11117,0.087682,0.070115,0.054749,0.036701,0.022115,0.010593,3.7344e-05,-0.0057263,-0.010417,-0.017026,-0.021026,-0.021195,-0.020665,-0.019211,-0.017394,-0.015727,-0.012994,-0.0090436,-0.0050085,-0.00073186,0.0040038,0.0091073,0.014553,0.020434,0.026537,0.032543,0.038546,0.044996,0.051489,0.057787,0.064139,0.070279,0.076215,0.082284,0.088313,0.094135,0.10001,0.10586,0.11154,0.11708,0.12271,0.12831,0.13373,0.13903,0.1443,0.1495,0.15477,0.16005,0.16525,0.1704,0.17546,0.18051,0.18538,0.18996,0.19452,0.19858,0.20228,0.20624,0.20955,0.21269,0.21664,0.22096,0.22556,0.23622,0.24888,0.26098,0.28589,0.30579,0.38282,0.49,0.52285
0.10712,0.12432,0.15203,0.17197,0.18845,0.20316,0.21666,0.22887,0.23946,0.24823,0.25558,0.26191,0.26737,0.2722,0.27647,0.28027,0.28373,0.2868,0.2897,0.29244,0.29482,0.29703,0.29889,0.30004,0.30064,0.30064,0.29981,0.29817,0.29588,0.29294,0.28907,0.28446,0.27907,0.27208,0.26435,0.25613,0.24627,0.23475,0.2207,0.20133,0.18125,0.16128,0.13854,0.11634,0.092563,0.063957,0.038571,0.015284,-0.011582,-0.032576,-0.052138,-0.074048,-0.090281,-0.1029,-0.11602,-0.12487,-0.13201,-0.13939,-0.14233,-0.1431,-0.14324,-0.14234,-0.14086,-0.13908,-0.13661,-0.13441,-0.13244,-0.13056,-0.12926,-0.12793,-0.12607,-0.12496,-0.12367,-0.12143,-0.11958,-0.11743,-0.11439,-0.11116,-0.10775,-0.10392,-0.099898,-0.095674,-0.091491,-0.087659,-0.083672,-0.080124,-0.077434,-0.074229,-0.072025,-0.070982,-0.068718,-0.067753,-0.067029,-0.057564,-0.037316,-0.02242,0.055708,0.17612,0.26289,0.30525
