x,y,cp,dun
0.007596123,0.010334682,-0.15256076,0.007114849
0.00615583,0.009304425,-0.076093328,0.007081054
0.004865966,0.008245537,0.020867167,0.006903563
0.003726924,0.007158694,0.137473349,0.006582932
0.002739052,0.006048649,0.268751045,0.0061674
0.001902651,0.004917629,0.412672708,0.005527736
0.001217975,0.003767709,0.564013744,0.004683919
0.000685233,0.002607791,0.71111398,0.003705886
0.000304586,0.001479733,0.834640594,0.002693111
7.62E-05,0.000496365,0.922023079,0.001862831
0,4.61E-06,0.956726566,1.49E-03
0.985147863,0.004640571,0.243977128,0.000597871
0.982962913,0.005014594,0.23901859,0.000623849
0.980630848,0.005412646,0.233823526,0.000650839
0.978152378,0.005834443,0.228393316,0.000678173
0.975528258,0.006279773,0.222758402,0.000706358
0.972759288,0.00674842,0.216908535,0.000735049
0.96984631,0.007240052,0.210871177,0.000764351
0.966790213,0.007754283,0.204669235,0.000794117
0.963591927,0.00829071,0.198325617,0.000824269
0.960252427,0.008848953,0.191850088,0.000854794
0.956772729,0.009428644,0.185262682,0.000885376
0.953153894,0.010029404,0.178568396,0.000916235
0.949397023,0.010650772,0.171799736,0.000947042
0.945503262,0.01129223,0.164965035,0.000977833
0.941473796,0.011953238,0.158090246,0.001008501
0.937309854,0.012633419,0.151184462,0.001038685
0.933012702,0.01333244,0.14425166,0.00106876
0.92858365,0.014049984,0.137284533,0.001098612
0.924024048,0.014785598,0.130289757,0.001128476
0.919335284,0.015538701,0.123294731,0.001157964
0.914518786,0.016308729,0.116303686,0.001187412
0.909576022,0.017095157,0.109326649,0.001216334
0.904508497,0.017897498,0.102382392,0.001244896
0.899317755,0.018715252,0.095459524,0.001272794
0.894005377,0.019548,0.088560676,0.001300779
0.888572981,0.020395352,0.0816815,0.001328092
0.883022222,0.021256911,0.074812334,0.001355103
0.87735479,0.022132133,0.067962768,0.00138221
0.871572413,0.02302037,0.061134741,0.001408771
0.865676851,0.023920998,0.054345988,0.001434961
0.8596699,0.024833475,0.047602096,0.001460933
0.853553391,0.025757359,0.040884669,0.001486623
0.847329185,0.026692205,0.034192874,0.001512135
0.84099918,0.027637567,0.027523715,0.001537549
0.834565303,0.028592958,0.020873311,0.001562606
0.828029514,0.029557913,0.01421594,0.001587697
0.821393805,0.03053184,0.007562621,0.001612598
0.814660196,0.031514064,0.000935272,0.001637913
0.807830738,0.032503936,-0.005656506,0.001662948
0.800907512,0.033500922,-0.012243765,0.001687023
0.793892626,0.034504568,-0.018818033,0.00171184
0.786788218,0.035514442,-0.025393466,0.00173682
0.779596452,0.036530028,-0.031986331,0.00176104
0.772319518,0.037550761,-0.03860042,0.001785771
0.764959632,0.038576085,-0.04523763,0.001810931
0.757519037,0.039605327,-0.051890729,0.001836395
0.75,0.040637718,-0.058541546,0.001862295
0.74240481,0.041672569,-0.065186306,0.001888114
0.734735781,0.042709357,-0.071840517,0.001913304
0.72699525,0.043747716,-0.078543104,0.001938476
0.719185573,0.044787244,-0.085311011,0.001964542
0.711309131,0.045827239,-0.092136981,0.001991434
0.703368322,0.046866767,-0.099003625,0.00201882
0.695365564,0.047904963,-0.105874135,0.002046316
0.687303297,0.048941163,-0.112772689,0.002073696
0.679183975,0.049974887,-0.119738131,0.00210153
0.671010072,0.051005613,-0.126764261,0.002130462
0.662784077,0.052032597,-0.133855614,0.00216039
0.654508497,0.053054957,-0.141015573,0.002190259
0.646185852,0.054071834,-0.148233033,0.002220053
0.637818678,0.055082432,-0.155504251,0.0022502
0.629409523,0.056085995,-0.162828518,0.002280757
0.620960948,0.057081762,-0.170203489,0.002312385
0.612475527,0.058068966,-0.177651301,0.002345062
0.603955845,0.059046854,-0.185199056,0.002377755
0.595404498,0.060014642,-0.192823467,0.002411308
0.586824089,0.060971399,-0.200509686,0.002446089
0.578217233,0.06191611,-0.208273639,0.002480521
0.56958655,0.062847798,-0.216103236,0.002515093
0.560934672,0.063765581,-0.223984215,0.002551208
0.552264232,0.064668634,-0.231923774,0.002588491
0.543577871,0.065556119,-0.239945513,0.002625509
0.534878237,0.066427116,-0.248066578,0.002662314
0.526167978,0.067280612,-0.256267227,0.002700262
0.517449748,0.068115623,-0.264522462,0.002740338
0.508726203,0.068931091,-0.272826647,0.002781325
0.5,0.069725905,-0.281174543,0.00282189
0.491273797,0.070499014,-0.289556379,0.002862488
0.482550252,0.071249488,-0.297971644,0.002904088
0.473832022,0.071976496,-0.306437082,0.002946422
0.465121763,0.072679182,-0.314972863,0.002990002
0.456422129,0.07335637,-0.323549349,0.003034353
0.447735768,0.074006784,-0.332114625,0.003078654
0.439065328,0.074629267,-0.340635806,0.003122835
0.43041345,0.075222885,-0.34912012,0.003167448
0.421782767,0.075786878,-0.357601297,0.003212779
0.413175911,0.076320454,-0.36609312,0.003258804
0.404595502,0.076822496,-0.374552335,0.003306043
0.396044155,0.077291823,-0.382923179,0.003353908
0.387524473,0.077727322,-0.391179734,0.00340092
0.379039052,0.078127964,-0.399288552,0.003446995
0.370590477,0.078492784,-0.407190298,0.003493281
0.362181322,0.078820923,-0.414856353,0.003539684
0.353814148,0.079111726,-0.422332231,0.003585254
0.345491503,0.079364675,-0.429666218,0.00363152
0.337215923,0.079578898,-0.436759522,0.003679612
0.328989928,0.079752453,-0.443167309,0.003725282
0.320816025,0.079882637,-0.448270767,0.00376172
0.312696703,0.079968995,-0.451893993,0.003786611
0.304634436,0.080015192,-0.454660042,0.003804322
0.296631678,0.08002694,-0.457519782,0.003820873
0.288690869,0.080008711,-0.461045594,0.003838818
0.280814427,0.079962342,-0.465464593,0.003859014
0.27300475,0.079889033,-0.470924799,0.003884482
0.265264219,0.079789101,-0.477389082,0.003914983
0.25759519,0.079660985,-0.484592524,0.003948342
0.25,0.079502841,-0.492242188,0.003984482
0.242480963,0.079313222,-0.500169359,0.004023063
0.235040368,0.079090999,-0.508324166,0.00406347
0.227680482,0.078835262,-0.516706243,0.004105712
0.220403548,0.078544954,-0.52525969,0.004149937
0.213211782,0.078218889,-0.533891827,0.004196174
0.206107374,0.077856036,-0.542545295,0.004244147
0.199092488,0.077455437,-0.551171773,0.004293291
0.192169262,0.077016209,-0.55973535,0.004343973
0.185339804,0.076537636,-0.568218111,0.004396549
0.178606195,0.076018916,-0.576560613,0.004450164
0.171970486,0.075459265,-0.584710856,0.004504712
0.165434697,0.074858087,-0.592643098,0.004560228
0.15900082,0.074214729,-0.600277707,0.004616921
0.152670815,0.073528662,-0.607612692,0.004674907
0.146446609,0.072799505,-0.614631223,0.004734501
0.1403301,0.072026557,-0.621195629,0.004795133
0.134323149,0.071209315,-0.627212594,0.004856186
0.128427587,0.070347452,-0.632617365,0.004917344
0.12264521,0.069440507,-0.637313533,0.004978799
0.116977778,0.068488326,-0.64125893,0.00504068
0.111427019,0.067490832,-0.644389671,0.005102246
0.105994623,0.066447774,-0.646573058,0.005163547
0.100682245,0.065359254,-0.647828893,0.005226286
0.095491503,0.06422531,-0.647985966,0.005288537
0.090423978,0.063045663,-0.646833477,0.00535039
0.085481214,0.061820502,-0.644418559,0.005412762
0.080664716,0.060549855,-0.640481602,0.005474768
0.075975952,0.059233522,-0.634714983,0.005535414
0.07141635,0.057871881,-0.627120372,0.005595584
0.066987298,0.05646512,-0.617411968,0.005653693
0.062690146,0.055013381,-0.605355801,0.005709398
0.058526204,0.053517411,-0.591101665,0.005766492
0.054496738,0.051977222,-0.57411793,0.005821324
0.050602977,0.050392643,-0.553882094,0.005870602
0.046846106,0.048764288,-0.530355863,0.00591599
0.043227271,0.04709234,-0.503005638,0.005952518
0.039747573,0.045377219,-0.471543119,0.005978139
0.036408073,0.043620077,-0.436210348,0.005996636
0.033209787,0.041820895,-0.39620984,0.00600078
0.03015369,0.039979792,-0.350928392,0.005983328
0.027240712,0.038097767,-0.300603396,0.005945797
0.024471742,0.036175071,-0.244512371,0.005878098
0.021847622,0.034212356,-0.182556064,0.005773043
0.019369152,0.032211099,-0.115141248,0.005626104
0.017037087,0.030171844,-0.042042206,0.005422757
0.014852137,0.02809541,0.036557023,0.005143491
0.012814968,0.025983423,0.119733553,0.0047814
0.0109262,0.023837174,0.206924864,0.00440812
0.009186408,0.021658015,0.297960954,0.004098063
0.007596123,0.019448136,0.391139454,0.003803588
0.00615583,0.017211736,0.484380945,0.003506303
0.004865966,0.014953616,0.575888487,0.003196293
0.003726924,0.012679893,0.663865661,0.002859356
0.002739052,0.010403429,0.745690801,0.002497523
0.001902651,0.008143093,0.818758298,0.002109645
0.001217975,0.005928125,0.88202894,0.001733114
0.000685233,0.003820541,0.933216042,0.001383711
0.000304586,0.001945131,0.970852353,0.0010875
7.62E-05,0.000544695,0.993951421,0.000878517
0,1.49E-08,1.001771583,0.000800314
0.985147863,0.007327998,0.276491562,0.000443347
0.982962913,0.007945504,0.271513492,0.000469326
0.980630848,0.00860303,0.266193511,4.96E-04
0.978152378,0.00930005,0.260543216,5.23E-04
0.975528258,0.010036029,0.254561795,5.52E-04
0.972759288,0.010810362,0.248265914,5.81E-04
0.96984631,0.01162244,0.241660822,6.11E-04
0.966790213,0.012471618,0.234764568,6.42E-04
0.963591927,0.013357227,0.22758865,6.74E-04
0.960252427,0.014278731,0.220140388,7.05E-04
0.956772729,0.015235634,0.212432501,7.38E-04
0.953153894,0.016227483,0.204453677,7.72E-04
0.949397023,0.017253549,0.196234322,8.06E-04
0.945503262,0.018312877,0.187798689,8.41E-04
0.941473796,0.019404505,0.179175355,8.75E-04
0.937309854,0.020527638,0.170378755,9.11E-04
0.933012702,0.021681703,0.161411371,9.45E-04
0.92858365,0.022866047,0.152279653,9.81E-04
0.924024048,0.024079917,0.143000767,0.001016526
0.919335284,0.025322402,0.133590737,0.00105205
0.914518786,0.026592582,0.12407211,0.001087255
0.909576022,0.027889635,0.114450271,0.001122384
0.904508497,0.029212817,0.104739871,0.001156971
0.899317755,0.030561378,0.094936466,0.001191215
0.894005377,0.031934517,0.085056951,0.001224843
0.888572981,0.033331382,0.075101319,0.00125834
0.883022222,0.034751111,0.065079444,0.001291715
0.87735479,0.036192833,0.055000764,0.001323842
0.871572413,0.037655668,0.044863287,0.001355558
0.865676851,0.039138729,0.034676265,0.001386322
0.8596699,0.04064114,0.024444007,0.001416513
0.853553391,0.042162001,0.014173465,0.00144585
0.847329185,0.043700446,0.003849734,0.001474499
0.84099918,0.045255569,-0.006525804,0.001502655
0.834565303,0.046826453,-0.016936531,0.001529554
0.828029514,0.048412171,-0.027390732,0.001556216
0.821393805,0.05001185,-0.037891102,0.001581149
0.814660196,0.051624583,-0.048451155,0.001605137
0.807830738,0.053249504,-0.059057393,0.001628752
0.800907512,0.054885678,-0.069700344,0.001652074
0.793892626,0.056532113,-0.080380998,0.001675357
0.786788218,0.058187843,-0.091073414,0.001699944
0.779596452,0.059851901,-0.101788711,0.001726109
0.772319518,0.061523372,-0.112553184,0.001752621
0.764959632,0.063201345,-0.123370611,0.001780775
0.757519037,0.064884797,-0.134255068,0.001810971
0.75,0.066572643,-0.145212593,0.001842281
0.74240481,0.068263803,-0.156227707,0.001875311
0.734735781,0.06995726,-0.167317385,0.001910254
0.72699525,0.071652097,-0.178507989,0.001945196
0.719185573,0.073347375,-0.189820482,0.001980605
0.711309131,0.075042082,-0.201267481,0.002017479
0.703368322,0.076735137,-0.212835942,0.002055411
0.695365564,0.078425464,-0.224533576,0.002093942
0.687303297,0.080111821,-0.236381486,0.002132917
0.679183975,0.081792827,-0.248357933,0.002173259
0.671010072,0.08346717,-0.260420008,0.002214828
0.662784077,0.085133755,-0.272591983,0.002256299
0.654508497,0.086791674,-0.284944501,0.002297687
0.646185852,0.088439991,-0.29749931,0.002339989
0.637818678,0.090077471,-0.310247972,0.002383391
0.629409523,0.091702574,-0.323161819,0.002428706
0.620960948,0.093313798,-0.336214001,0.002474787
0.612475527,0.094909775,-0.349432888,0.002520134
0.603955845,0.096489223,-0.362824649,0.002565824
0.595404498,0.098050877,-0.376370524,0.002613235
0.586824089,0.09959345,-0.390087971,0.00266194
0.578217233,0.101115637,-0.404012476,0.002712184
0.56958655,0.102616158,-0.418165203,0.002763152
0.560934672,0.104093477,-0.432524101,0.002814774
0.552264232,0.105545927,-0.447043927,0.002867644
0.543577871,0.106971909,-0.461711372,0.002921566
0.534878237,0.108369995,-0.476560187,0.002975742
0.526167978,0.109738907,-0.49162062,0.003030868
0.517449748,0.11107735,-0.506884552,0.003088703
0.508726203,0.11238373,-0.522346288,0.003148033
0.5,0.113656295,-0.53800133,0.003207212
0.491273797,0.114893342,-0.553818837,0.003266885
0.482550252,0.116093292,-0.569758639,0.003328591
0.473832022,0.117254626,-0.585841614,0.003391036
0.465121763,0.118375879,-0.602072946,0.003454457
0.456422129,0.119455474,-0.618438271,0.003518905
0.447735768,0.120491815,-0.634919736,0.003584031
0.439065328,0.121483355,-0.651501611,0.003649848
0.43041345,0.122428524,-0.66816656,0.003716503
0.421782767,0.123325776,-0.684902719,0.003783463
0.413175911,0.124173594,-0.701675913,0.003851092
0.404595502,0.124970406,-0.718449879,0.00392002
0.396044155,0.125714629,-0.735195504,0.003989329
0.387524473,0.126404777,-0.75187117,0.00405704
0.379039052,0.127039363,-0.768417346,0.004124809
0.370590477,0.127616986,-0.784796825,0.004192891
0.362181322,0.12813635,-0.800975097,0.004260369
0.353814148,0.128596241,-0.816954431,0.004327398
0.345491503,0.128995539,-0.832763134,0.004395622
0.337215923,0.129333044,-0.848264569,0.004465528
0.328989928,0.129606581,-0.862942503,0.004534157
0.320816025,0.129813503,-0.876192213,0.004594595
0.312696703,0.129952962,-0.887873607,0.004643843
0.304634436,0.13002706,-0.898535426,0.004686488
0.296631678,0.130039544,-0.909040571,0.004728969
0.288690869,0.129993377,-0.919951828,0.004773334
0.280814427,0.12988959,-0.931623027,0.004821902
0.27300475,0.129728954,-0.944258329,0.004877418
0.265264219,0.12951099,-0.957730293,0.004939383
0.25759519,0.12923362,-0.971617006,0.005005288
0.25,0.12889456,-0.985493722,0.005074091
0.242480963,0.128492104,-0.999122656,0.005144911
0.235040368,0.128025119,-1.012461448,0.005217022
0.227680482,0.127492708,-1.025464828,0.005291423
0.220403548,0.126893655,-1.03798974,0.005367625
0.213211782,0.126226709,-1.049867114,0.005443348
0.206107374,0.125490854,-1.060948305,0.005518288
0.199092488,0.124685269,-1.071125372,0.005594225
0.192169262,0.123809373,-1.080330633,0.005671098
0.185339804,0.122862692,-1.088477687,0.005747448
0.178606195,0.121844471,-1.095469424,0.005823112
0.171970486,0.120754151,-1.101124573,0.005897586
0.165434697,0.119591336,-1.105292581,0.005969826
0.15900082,0.118355708,-1.107875366,0.006041087
0.152670815,0.11704723,-1.108651816,0.006109905
0.146446609,0.115665899,-1.107527042,0.006175763
0.1403301,0.114211781,-1.104542343,0.006239604
0.134323149,0.11268518,-1.099581932,0.006300707
0.128427587,0.111086268,-1.09242668,0.006358903
0.12264521,0.109415227,-1.082960515,0.006413216
0.116977778,0.107672508,-1.071067177,0.006462925
0.111427019,0.105858447,-1.056549007,0.006507585
0.105994623,0.103973542,-1.039280611,0.006546461
0.100682245,0.10201855,-1.019163709,0.006579234
0.095491503,0.099994207,-0.996113925,0.006604719
0.090423978,0.097901502,-0.97020302,0.006623447
0.085481214,0.095741458,-0.941338986,0.006635632
0.080664716,0.093514554,-0.909234369,0.006639063
0.075975952,0.091221524,-0.87373607,0.006633042
0.07141635,0.088863337,-0.834731383,0.006615637
0.066987298,0.086441002,-0.792180909,0.006584978
0.062690146,0.083955858,-0.746197846,0.006542908
0.058526204,0.081409178,-0.69673572,0.00648808
0.054496738,0.078801986,-0.643735936,0.006418221
0.050602977,0.076135653,-0.587323639,0.006334299
0.046846106,0.073411308,-0.527451212,0.006233882
0.043227271,0.070629858,-0.464042412,0.006114743
0.039747573,0.06779253,-0.397193184,0.005975091
0.036408073,0.064900807,-0.327107166,0.005813
0.033209787,0.061956359,-0.254086923,0.005628332
0.03015369,0.058961055,-0.178554386,0.005420658
0.027240712,0.055916591,-0.100858302,0.005190017
0.024471742,0.05282453,-0.021236806,0.00493618
0.021847622,0.049686587,0.059930988,0.004661305
0.019369152,0.046505184,0.141996397,0.004369828
0.017037087,0.043283002,0.224284625,0.004063494
0.014852137,0.04002281,0.306213707,0.003742695
0.012814968,0.036728374,0.386969129,0.003413305
0.0109262,0.033403859,0.465781705,0.003088994
0.009186408,0.030053821,0.542130709,0.002776198
0.007596123,0.026686296,0.614974991,0.002481327
0.00615583,0.02331203,0.683434048,0.002208427
0.004865966,0.019944256,0.746802621,0.001952184
0.003726924,0.016602996,0.8043307,0.00170941
0.002739052,0.013317662,0.855356712,0.001484443
0.001902651,0.010131086,0.899401535,0.001275338
0.001217975,0.007112949,0.93599928,0.001082448
0.000685233,0.004378862,0.964826519,0.000906614
0.000304586,0.002109158,0.985193855,0.000781272
7.62E-05,0.000558949,0.997513735,0.000694529
0,8.04E-11,1.001619323,0.000663535
0.985147863,0.001584212,0.132884946,0.001245541
0.982962913,0.00166445,0.131019718,0.001254377
0.980630848,0.00175001,0.129142469,0.001263218
0.978152378,0.001840896,0.127246175,0.001271849
0.975528258,0.001937223,0.125327825,0.001280456
0.972759288,0.002039122,0.123377809,0.001289197
0.96984631,0.002146609,0.121400644,0.001298132
0.966790213,0.002259627,0.119425034,0.001307135
0.963591927,0.002378125,0.117453194,0.001315871
0.960252427,0.002502132,0.115488185,0.001324635
0.956772729,0.002631738,0.113541792,0.001333105
0.953153894,0.00276703,0.111578884,0.001341757
0.949397023,0.002908009,0.109627328,0.001350284
0.945503262,0.003054636,0.10769323,0.001358924
0.941473796,0.003206874,0.105769936,0.001367363
0.937309854,0.003364761,0.103884395,0.001375495
0.933012702,0.003528375,0.102003126,0.001383511
0.92858365,0.003697793,0.100130546,0.00139168
0.924024048,0.003873011,0.098272973,0.001399828
0.919335284,0.00405399,0.096428722,0.001408017
0.914518786,0.004240687,0.094630686,0.001415801
0.909576022,0.00443318,0.092839733,0.001423519
0.904508497,0.004631595,0.091072603,0.001431119
0.899317755,0.004836055,0.08929661,0.001438725
0.894005377,0.005046579,0.087522137,0.001446598
0.888572981,0.005263127,0.085760251,0.00145449
0.883022222,0.005485664,0.084020022,0.001462177
0.87735479,0.005714215,0.082284769,0.001469943
0.871572413,0.005948824,0.080570935,0.00147761
0.865676851,0.006189548,0.078857622,0.001485208
0.8596699,0.006436459,0.077146943,0.001493017
0.853553391,0.006689658,0.07544391,0.001500742
0.847329185,0.006949232,0.073724074,0.00150873
0.84099918,0.007215235,0.07200174,0.001516592
0.834565303,0.007487703,0.070254754,0.001524653
0.828029514,0.007766671,0.06849414,0.001533188
0.821393805,0.008052145,0.066724425,0.001541951
0.814660196,0.008344126,0.064940751,0.001550614
0.807830738,0.008642604,0.063135695,0.001559426
0.800907512,0.00894757,0.061317012,0.001568536
0.793892626,0.009259012,0.059485922,0.001578027
0.786788218,0.009576922,0.057640812,0.001587564
0.779596452,0.009901383,0.055776498,0.001597075
0.772319518,0.010232499,0.053855712,0.001606942
0.764959632,0.010570359,0.051895346,0.001617517
0.757519037,0.010914823,0.049893365,0.001628119
0.75,0.011265659,0.04785795,0.001639242
0.74240481,0.011622669,0.045823139,0.001650695
0.734735781,0.011985938,0.043770147,0.001662069
0.72699525,0.012355685,0.041656784,0.001673762
0.719185573,0.01273206,0.03945026,0.001686026
0.711309131,0.01311484,0.037178328,0.00169928
0.703368322,0.013503624,0.034871954,0.001712795
0.695365564,0.013898053,0.032538671,0.001726277
0.687303297,0.014298066,0.030180583,0.001740191
0.679183975,0.014703707,0.027779764,0.001754747
0.671010072,0.015114992,0.025305923,0.001769707
0.662784077,0.015531786,0.022755665,0.001784868
0.654508497,0.01595388,0.020129585,0.001800605
0.646185852,0.016381039,0.017433052,0.001817392
0.637818678,0.016812954,0.014682779,0.001834861
0.629409523,0.017249268,0.011878969,0.001852363
0.620960948,0.017689658,0.009017126,0.001870109
0.612475527,0.018133922,0.006101028,0.001888519
0.603955845,0.018581909,0.003113831,0.001907657
0.595404498,0.01903344,3.89E-05,0.00192739
0.586824089,0.019488163,-0.00312039,0.001947494
