x,y,cp,dun
0.985147863,0.004640571,0.227119073,-174045.1302
0.982962913,0.005014594,0.222488528,-175550.1977
0.980630848,0.005412646,0.217826671,-177074.0408
0.978152378,0.005834443,0.21331644,-178305.6258
0.975528258,0.006279773,0.208699629,-179839.1841
0.972759288,0.00674842,0.204183507,-181153.2421
0.96984631,0.007240052,0.199658744,-182388.9938
0.966790213,0.007754283,0.195150526,-183455.1179
0.963591927,0.00829071,0.190644308,-184752.3205
0.960252427,0.008848953,0.186229874,-186020.6549
0.956772729,0.009428644,0.18189749,-187167.5753
0.953153894,0.010029404,0.177575099,-188020.0747
0.949397023,0.010650772,0.173236327,-189262.9219
0.945503262,0.01129223,0.169089734,-190438.0423
0.941473796,0.011953238,0.16495166,-191466.5397
0.937309854,0.012633419,0.160975749,-192268.2357
0.933012702,0.01333244,0.157003074,-193150.4575
0.92858365,0.014049984,0.153077989,-194372.6458
0.924024048,0.014785598,0.149235292,-195185.1811
0.919335284,0.015538701,0.145438428,-196231.233
0.914518786,0.016308729,0.14173538,-197054.5001
0.909576022,0.017095157,0.138102743,-197827.1125
0.904508497,0.017897498,0.134548154,-198653.7633
0.899317755,0.018715252,0.131059799,-199891.7437
0.894005377,0.019548,0.127746536,-200528.3896
0.888572981,0.020395352,0.124409522,-201045.1307
0.883022222,0.021256911,0.121068319,-201891.62
0.87735479,0.022132133,0.117832433,-202951.158
0.871572413,0.02302037,0.11467003,-203853.9225
0.865676851,0.023920998,0.111579052,-204492.0893
0.8596699,0.024833475,0.108561672,-205281.9153
0.853553391,0.025757359,0.105601877,-206081.7142
0.847329185,0.026692205,0.102729162,-206735.3891
0.84099918,0.027637567,0.099927285,-207182.3018
0.834565303,0.028592958,0.097116933,-208064.6947
0.828029514,0.029557913,0.094336871,-209039.8407
0.821393805,0.03053184,0.0916004,-209746.8336
0.814660196,0.031514064,0.088968479,-210234.377
0.807830738,0.032503936,0.086390101,-210761.0163
0.800907512,0.033500922,0.083778106,-211534.8076
0.793892626,0.034504568,0.081287886,-212212.6625
0.786788218,0.035514442,0.078837217,-212714.6038
0.779596452,0.036530028,0.076333843,-213591.9646
0.772319518,0.037550761,0.073908327,-214584.3169
0.764959632,0.038576085,0.071533247,-215266.5691
0.757519037,0.039605327,0.069174685,-215807.518
0.75,0.040637718,0.066869985,-216338.2242
0.74240481,0.041672569,0.064624436,-216731.9494
0.734735781,0.042709357,0.062357587,-217257.2419
0.72699525,0.043747716,0.060076727,-218117.3431
0.719185573,0.044787244,0.057835924,-219011.6086
0.711309131,0.045827239,0.055615176,-219680.2838
0.703368322,0.046866767,0.053408354,-220182.2256
0.695365564,0.047904963,0.05123654,-220860.4039
0.687303297,0.048941163,0.049105655,-221767.9042
0.679183975,0.049974887,0.046992233,-222576.0288
0.671010072,0.051005613,0.044908072,-223224.8896
0.662784077,0.052032597,0.042856357,-223698.9044
0.654508497,0.053054957,0.040756776,-224178.7429
0.646185852,0.054071834,0.038633802,-224883.5262
0.637818678,0.055082432,0.036545954,-225733.3936
0.629409523,0.056085995,0.034511831,-226732.1128
0.620960948,0.057081762,0.032572604,-227709.4531
0.612475527,0.058068966,0.030687868,-228304.5078
0.603955845,0.059046854,0.028735418,-228612.0675
0.595404498,0.060014642,0.026773138,-229099.6439
0.586824089,0.060971399,0.024877336,-229815.7352
0.578217233,0.06191611,0.022980562,-230780.6547
0.56958655,0.062847798,0.021133726,-231837.1444
0.560934672,0.063765581,0.019397811,-232649.1339
0.552264232,0.064668634,0.017720411,-233302.4614
0.543577871,0.065556119,0.016034637,-234167.3841
0.534878237,0.066427116,0.014368906,-235177.9906
0.526167978,0.067280612,0.012765489,-236110.5772
0.517449748,0.068115623,0.011275256,-236894.9419
0.508726203,0.068931091,0.009874447,-237573.3778
0.5,0.069725905,0.008530605,-238340.3131
0.491273797,0.070499014,0.007277695,-239193.5708
0.482550252,0.071249488,0.006149464,-239983.0243
0.473832022,0.071976496,0.005103355,-240851.9081
0.465121763,0.072679182,0.004161145,-241767.5587
0.456422129,0.07335637,0.003331832,-242552.5258
0.447735768,0.074006784,0.002639487,-243321.7943
0.439065328,0.074629267,0.002130703,-244242.7059
0.43041345,0.075222885,0.00182615,-245224.0448
0.421782767,0.075786878,0.001693787,-246087.5207
0.413175911,0.076320454,0.001714224,-246878.3086
0.404595502,0.076822496,0.001953186,-247596.2495
0.396044155,0.077291823,0.002422141,-248236.0017
0.387524473,0.077727322,0.003098053,-248945.8893
0.379039052,0.078127964,0.004043193,-249802.057
0.370590477,0.078492784,0.005374477,-250655.2172
0.362181322,0.078820923,0.007114799,-251372.0059
0.353814148,0.079111726,0.009181252,-252031.6306
0.345491503,0.079364675,0.011524502,-252638.9287
0.337215923,0.079578898,0.014279625,-253184.4277
0.328989928,0.079752453,0.017722752,-253613.66
0.320816025,0.079882637,0.022206744,-253768.0411
0.312696703,0.079968995,0.027881597,-253671.1659
0.304634436,0.080015192,0.034384109,-253466.3615
0.296631678,0.08002694,0.041043712,-253139.343
0.288690869,0.080008711,0.047440123,-252802.3149
0.280814427,0.079962342,0.053415418,-252602.8973
0.27300475,0.079889033,0.058907347,-252399.0605
0.265264219,0.079789101,0.063948725,-252315.9449
0.25759519,0.079660985,0.068818797,-252532.0952
0.25,0.079502841,0.073761907,-252726.4446
0.242480963,0.079313222,0.07881974,-252690.4918
0.235040368,0.079090999,0.084034997,-252653.4714
0.227680482,0.078835262,0.089465011,-252701.7616
0.220403548,0.078544954,0.095161163,-252682.9826
0.213211782,0.078218889,0.101194067,-252576.0676
0.206107374,0.077856036,0.107616968,-252416.5012
0.199092488,0.077455437,0.11446734,-252170.7871
0.192169262,0.077016209,0.121782356,-251853.1096
0.185339804,0.076537636,0.129596096,-251442.6021
0.178606195,0.076018916,0.13794685,-250862.4368
0.171970486,0.075459265,0.146890446,-250110.2191
0.165434697,0.074858087,0.156465015,-249254.7979
0.15900082,0.074214729,0.166743334,-248277.8917
0.152670815,0.073528662,0.177737232,-247094.2842
0.146446609,0.072799505,0.189453808,-245655.7553
0.1403301,0.072026557,0.201976405,-243959.0961
0.134323149,0.071209315,0.215354316,-242149.4615
0.128427587,0.070347452,0.229654321,-240092.7978
0.12264521,0.069440507,0.244937875,-237682.4273
0.116977778,0.068488326,0.261218173,-234971.6691
0.111427019,0.067490832,0.27852672,-231932.427
0.105994623,0.066447774,0.296945229,-228482.5672
0.100682245,0.065359254,0.316453123,-224672.1977
0.095491503,0.06422531,0.337101633,-220474.158
0.090423978,0.063045663,0.358983293,-215854.5781
0.085481214,0.061820502,0.382100537,-210753.9257
0.080664716,0.060549855,0.406493913,-205094.5356
0.075975952,0.059233522,0.432259812,-198900.2423
0.07141635,0.057871881,0.459359905,-192149.6831
0.066987298,0.05646512,0.487824328,-184775.7115
0.062690146,0.055013381,0.51768677,-176762.9106
0.058526204,0.053517411,0.548775224,-168106.1595
0.054496738,0.051977222,0.581197234,-158721.1837
0.050602977,0.050392643,0.614874702,-148633.4797
0.046846106,0.048764288,0.649780642,-137845.998
0.043227271,0.04709234,0.685638466,-126285.2374
0.039747573,0.045377219,0.722419348,-114080.0386
0.036408073,0.043620077,0.759890206,-101267.3598
0.033209787,0.041820895,0.797602624,-88416.2411
0.03015369,0.039979792,0.835203816,-75718.17463
0.027240712,0.038097767,0.871971347,-62857.20454
0.024471742,0.036175071,0.907397233,-49378.43762
0.021847622,0.034212356,0.940607,-34193.56726
0.019369152,0.032211099,0.971927874,-21828.11725
0.017037087,0.030171844,0.998795531,-12369.27593
0.014852137,0.02809541,1.023051187,-8851.287978
0.012814968,0.025983423,1.036784881,5754.957859
0.0109262,0.023837174,1.042764217,6154.642843
0.009186408,0.021658015,1.040447096,-19055.56538
0.007596123,0.019448136,1.031021139,-54763.33182
0.00615583,0.017211736,1.007390217,-70893.90854
0.004865966,0.014953616,0.969592407,-54247.45837
0.003726924,0.012679893,0.918583249,-79011.46143
0.002739052,0.010403429,0.853214639,-99983.72309
0.001902651,0.008143093,0.774103881,-136749.2979
0.001217975,0.005928125,0.685487031,-178851.1324
0.000685233,0.003820541,0.591310831,-218665.6311
0.000304586,0.001945131,0.499161759,-251889.2328
7.62E-05,0.000544695,0.425048842,-273723.0357
0,1.49E-08,0.395025911,-282267.9956
0.985147863,0.007327998,0.237286709,-144046.0735
0.982962913,0.007945504,0.231749615,-145640.5076
0.980630848,0.00860303,0.226116997,-147300.8243
0.978152378,0.00930005,0.220279278,-148837.2767
0.975528258,0.010036029,0.214400229,-150358.2555
0.972759288,0.010810362,0.208374828,-151983.3884
0.96984631,0.01162244,0.202311805,-153521.9942
0.966790213,0.012471618,0.196133444,-155080.1685
0.963591927,0.013357227,0.189978599,-156658.6667
0.960252427,0.014278731,0.183773058,-157960.5909
0.956772729,0.015235634,0.177441661,-159560.2772
0.953153894,0.016227483,0.171112501,-161107.8878
0.949397023,0.017253549,0.164702962,-162438.67
0.945503262,0.018312877,0.158215308,-163969.4828
0.941473796,0.019404505,0.151784122,-165812.0099
0.937309854,0.020527638,0.145467329,-167367.4662
0.933012702,0.021681703,0.139047626,-168607.9543
0.92858365,0.022866047,0.132688463,-169940.8817
0.924024048,0.024079917,0.126290786,-171144.4724
0.919335284,0.025322402,0.119881771,-172716.5589
0.914518786,0.026592582,0.113534439,-174409.0152
0.909576022,0.027889635,0.107271448,-175781.9924
0.904508497,0.029212817,0.100972565,-177122.018
0.899317755,0.030561378,0.094743253,-178496.1025
0.894005377,0.031934517,0.088505856,-179837.5493
0.888572981,0.033331382,0.082299919,-181421.8748
0.883022222,0.034751111,0.076159949,-182636.2265
0.87735479,0.036192833,0.069994435,-183931.9582
0.871572413,0.037655668,0.063860291,-185271.0214
0.865676851,0.039138729,0.057770032,-186482.9135
0.8596699,0.04064114,0.051696923,-187720.36
0.853553391,0.042162001,0.04567414,-189300.5483
0.847329185,0.043700446,0.03970347,-190845.2257
0.84099918,0.045255569,0.033762526,-191780.7511
0.834565303,0.046826453,0.027779533,-192884.0008
0.828029514,0.048412171,0.021886402,-194094.0371
0.821393805,0.05001185,0.015946371,-195432.7025
0.814660196,0.051624583,0.010067659,-196757.8187
0.807830738,0.053249504,0.004207507,-197867.5829
0.800907512,0.054885678,-0.001664743,-199187.9595
0.793892626,0.056532113,-0.007522461,-200628.1915
0.786788218,0.058187843,-0.013309083,-201884.6357
0.779596452,0.059851901,-0.019085366,-202844.2057
0.772319518,0.061523372,-0.024968278,-204009.6327
0.764959632,0.063201345,-0.030815059,-205503.559
0.757519037,0.064884797,-0.036624314,-206756.4634
0.75,0.066572643,-0.042499633,-207898.7443
0.74240481,0.068263803,-0.048323683,-209210.7278
0.734735781,0.06995726,-0.054067705,-210312.4329
0.72699525,0.071652097,-0.059915781,-211502.9143
0.719185573,0.073347375,-0.065820541,-213002.0595
0.711309131,0.075042082,-0.071715246,-214237.9307
0.703368322,0.076735137,-0.077641728,-215304.5147
0.695365564,0.078425464,-0.08361773,-216709.5714
0.687303297,0.080111821,-0.08963784,-218308.8099
0.679183975,0.081792827,-0.09564222,-219624.9485
0.671010072,0.08346717,-0.101606747,-220780.9106
0.662784077,0.085133755,-0.107580338,-222144.3156
0.654508497,0.086791674,-0.113619664,-223640.3295
0.646185852,0.088439991,-0.119751938,-225104.8943
0.637818678,0.090077471,-0.125933407,-226589.5559
0.629409523,0.091702574,-0.13208938,-227924.4605
0.620960948,0.093313798,-0.1382577,-229213.1038
0.612475527,0.094909775,-0.144503349,-230739.9933
0.603955845,0.096489223,-0.150768878,-232450.8543
0.595404498,0.098050877,-0.156985311,-234179.7982
0.586824089,0.09959345,-0.163186579,-235964.2572
0.578217233,0.101115637,-0.169396006,-237655.9406
0.56958655,0.102616158,-0.175676676,-239078.2712
0.560934672,0.104093477,-0.182019521,-240490.9758
0.552264232,0.105545927,-0.188337173,-242156.9453
0.543577871,0.106971909,-0.194584238,-243994.2831
0.534878237,0.108369995,-0.200804511,-245749.7592
0.526167978,0.109738907,-0.207025281,-247370.5694
0.517449748,0.11107735,-0.213206153,-248927.9166
0.508726203,0.11238373,-0.219370633,-250634.9785
0.5,0.113656295,-0.2255245,-252562.1241
0.491273797,0.114893342,-0.231598601,-254534.9549
0.482550252,0.116093292,-0.237529063,-256399.8631
0.473832022,0.117254626,-0.243363803,-258323.0383
0.465121763,0.118375879,-0.249074581,-260213.8991
0.456422129,0.119455474,-0.254656604,-262041.435
0.447735768,0.120491815,-0.260107308,-263902.8393
0.439065328,0.121483355,-0.265383597,-265813.2555
0.43041345,0.122428524,-0.270455737,-267622.4797
0.421782767,0.123325776,-0.275337349,-269422.5038
0.413175911,0.124173594,-0.279976802,-271366.2789
0.404595502,0.124970406,-0.284319747,-273307.3783
0.396044155,0.125714629,-0.288377115,-275039.981
0.387524473,0.126404777,-0.292158704,-276752.9025
0.379039052,0.127039363,-0.295521731,-278552.5665
0.370590477,0.127616986,-0.298417234,-280218.1158
0.362181322,0.12813635,-0.3008278,-281778.6932
0.353814148,0.128596241,-0.302786302,-283431.2505
0.345491503,0.128995539,-0.304338998,-285150.3906
0.337215923,0.129333044,-0.305269415,-286783.8536
0.328989928,0.129606581,-0.305148318,-287986.7248
0.320816025,0.129813503,-0.303812507,-288724.7367
0.312696703,0.129952962,-0.301266887,-289294.1681
0.304634436,0.13002706,-0.297703055,-289862.6756
0.296631678,0.130039544,-0.293639766,-290284.5176
0.288690869,0.129993377,-0.289524076,-290658.6113
0.280814427,0.12988959,-0.285577015,-290966.0236
0.27300475,0.129728954,-0.281952184,-291199.9651
0.265264219,0.12951099,-0.278538541,-291525.8923
0.25759519,0.12923362,-0.274908602,-291976.8975
0.25,0.12889456,-0.270685962,-292256.0759
0.242480963,0.128492104,-0.265862528,-292208.7577
0.235040368,0.128025119,-0.260489061,-291974.0618
0.227680482,0.127492708,-0.254427778,-291617.6387
0.220403548,0.126893655,-0.24755833,-291092.0172
0.213211782,0.126226709,-0.239809493,-290400.5464
0.206107374,0.125490854,-0.231074468,-289496.3588
0.199092488,0.124685269,-0.22126334,-288232.8668
0.192169262,0.123809373,-0.21037644,-286585.7286
0.185339804,0.122862692,-0.198400532,-284631.454
0.178606195,0.121844471,-0.185237574,-282302.7598
0.171970486,0.120754151,-0.170773187,-279570.3631
0.165434697,0.119591336,-0.154911117,-276494.9867
0.15900082,0.118355708,-0.1375887,-272930.7559
0.152670815,0.11704723,-0.118811775,-268852.1334
0.146446609,0.115665899,-0.09854555,-264334.6175
0.1403301,0.114211781,-0.076769511,-259316.3345
0.134323149,0.11268518,-0.053479383,-253746.7964
0.128427587,0.111086268,-0.028601792,-247608.9788
0.12264521,0.109415227,-0.002133686,-240947.6063
0.116977778,0.107672508,0.025933372,-233746.733
0.111427019,0.105858447,0.055655677,-225951.2717
0.105994623,0.103973542,0.087026438,-217561.1685
0.100682245,0.10201855,0.120041426,-208524.7485
0.095491503,0.099994207,0.154651692,-198897.87
0.090423978,0.097901502,0.190734867,-188773.1224
0.085481214,0.095741458,0.228258446,-178086.7891
0.080664716,0.093514554,0.267233833,-166814.7108
0.075975952,0.091221524,0.30761281,-154998.0681
0.07141635,0.088863337,0.349300435,-142663.4084
0.066987298,0.086441002,0.392166348,-129961.0041
0.062690146,0.083955858,0.436028761,-116917.7782
0.058526204,0.081409178,0.480726429,-103570.8481
0.054496738,0.078801986,0.526018274,-90044.57532
0.050602977,0.076135653,0.571640522,-76441.44677
0.046846106,0.073411308,0.61744488,-62876.7228
0.043227271,0.070629858,0.663142698,-49488.93844
0.039747573,0.06779253,0.708426467,-36421.78793
0.036408073,0.064900807,0.752897989,-23919.7028
0.033209787,0.061956359,0.796118681,-12221.03605
0.03015369,0.058961055,0.837537414,-1531.128198
0.027240712,0.055916591,0.876553538,7999.995397
0.024471742,0.05282453,0.912871205,16175.08105
0.021847622,0.049686587,0.94574292,22198.15855
0.019369152,0.046505184,0.975145922,26343.07403
0.017037087,0.043283002,1.000879103,63187.80048
0.014852137,0.04002281,1.021905583,85018.4961
0.012814968,0.036728374,1.035615068,66348.16448
0.0109262,0.033403859,1.043094567,37660.54411
0.009186408,0.030053821,1.044727044,-14133.35178
0.007596123,0.026686296,1.040594504,-62991.88686
0.00615583,0.02331203,1.029688309,-124418.9705
0.004865966,0.019944256,1.010952262,-201887.1785
0.003726924,0.016602996,0.984775346,-79472.86446
0.002739052,0.013317662,0.953250836,-99274.72305
0.001902651,0.010131086,0.916416291,-118221.0211
0.001217975,0.007112949,0.875937935,-133524.8587
0.000685233,0.004378862,0.83463978,-141108.3216
0.000304586,0.002109158,0.79690292,-163301.3928
7.62E-05,0.000558949,0.76939446,-174391.4285
0,8.04E-11,0.759115252,-178165.0577
0.985147863,0.001584212,0.181097328,-206083.2944
0.982962913,0.00166445,0.180756598,-206737.1963
0.980630848,0.00175001,0.18059412,-207449.8481
0.978152378,0.001840896,0.180456349,-207959.4343
0.975528258,0.001937223,0.180398068,-208274.124
0.972759288,0.002039122,0.180321424,-208779.9223
0.96984631,0.002146609,0.180288659,-209135.1307
0.966790213,0.002259627,0.180368379,-209470.0927
0.963591927,0.002378125,0.180421454,-209857.331
0.960252427,0.002502132,0.180648644,-209914.9856
0.956772729,0.002631738,0.180856896,-210181.8245
0.953153894,0.00276703,0.181075337,-210343.1771
0.949397023,0.002908009,0.181364133,-210531.9428
0.945503262,0.003054636,0.181742161,-210784.5991
0.941473796,0.003206874,0.182165132,-210589.4746
0.937309854,0.003364761,0.18253549,-210776.9789
0.933012702,0.003528375,0.183067122,-211203.2134
0.92858365,0.003697793,0.183604452,-211204.316
0.924024048,0.003873011,0.184173392,-211293.5713
0.919335284,0.00405399,0.184822638,-210960.8248
0.914518786,0.004240687,0.185420732,-211120.2557
0.909576022,0.00443318,0.186151572,-211312.7766
0.904508497,0.004631595,0.186903681,-211446.0719
0.899317755,0.004836055,0.187686539,-211651.8374
0.894005377,0.005046579,0.188499021,-211451.2238
0.888572981,0.005263127,0.189299331,-211195.3163
0.883022222,0.005485664,0.1901041,-211444.854
0.87735479,0.005714215,0.191010933,-211506.0793
0.871572413,0.005948824,0.191960634,-211561.1082
0.865676851,0.006189548,0.19288831,-211590.9985
0.8596699,0.006436459,0.19387049,-211488.1025
0.853553391,0.006689658,0.194874093,-211495.123
0.847329185,0.006949232,0.195915819,-211402.4517
0.84099918,0.007215235,0.196889013,-211585.4672
0.834565303,0.007487703,0.197934691,-211780.9263
0.828029514,0.007766671,0.199006462,-211513.8915
0.821393805,0.008052145,0.200067358,-211226.9936
0.814660196,0.008344126,0.20109599,-211265.5046
0.807830738,0.008642604,0.202135844,-211393.674
0.800907512,0.00894757,0.203214849,-211437.5646
0.793892626,0.009259012,0.204355543,-211226.7802
0.786788218,0.009576922,0.205456235,-211092.2829
0.779596452,0.009901383,0.206558009,-211286.0417
0.772319518,0.010232499,0.207650535,-211408.8328
0.764959632,0.010570359,0.208752947,-211386.9475
0.757519037,0.010914823,0.209802232,-211554.5578
0.75,0.011265659,0.210914181,-211461.4677
0.74240481,0.011622669,0.212067273,-211047.6936
0.734735781,0.011985938,0.213190404,-210989.4116
0.72699525,0.012355685,0.214302189,-211307.8883
0.719185573,0.01273206,0.215370559,-211545.854
0.711309131,0.01311484,0.216454498,-211425.8746
0.703368322,0.013503624,0.21750141,-211267.3489
0.695365564,0.013898053,0.218550298,-211283.4154
0.687303297,0.014298066,0.21966069,-211343.3191
0.679183975,0.014703707,0.220807165,-211362.0959
0.671010072,0.015114992,0.221913473,-211396.8954
