366
  4.766263811800402e-01   1.104155937122767e-01  -5.009999999999999e-02
  4.766245585557730e-01   1.104164229996504e-01  -5.009999999999999e-02
  4.766226995880668e-01   1.104173420218743e-01  -5.009999999999999e-02
  4.766207760481630e-01   1.104182973320571e-01  -5.009999999999999e-02
  4.766188995473725e-01   1.104194901814730e-01  -5.009999999999999e-02
  4.766169663323059e-01   1.104207424934036e-01  -5.009999999999999e-02
  4.766150100867749e-01   1.104221076723757e-01  -5.009999999999999e-02
  4.766130123488434e-01   1.104235609555327e-01  -5.009999999999999e-02
  4.766109877670349e-01   1.104251247201846e-01  -5.009999999999999e-02
  4.766089233048883e-01   1.104267855778073e-01  -5.009999999999999e-02
  4.766068620286558e-01   1.104285962937153e-01  -5.009999999999999e-02
  4.766047684703388e-01   1.104305167963067e-01  -5.009999999999999e-02
  4.766026679567544e-01   1.104325777756274e-01  -5.009999999999999e-02
  4.766005716369539e-01   1.104347893354918e-01  -5.009999999999999e-02
  4.765984686153765e-01   1.104371423109364e-01  -5.009999999999998e-02
  4.765963903999788e-01   1.104396643301112e-01  -5.009999999999998e-02
  4.765943352690056e-01   1.104423521005931e-01  -5.009999999999998e-02
  4.765923055312856e-01   1.104452083522751e-01  -5.009999999999998e-02
  4.765903070039025e-01   1.104482378694574e-01  -5.009999999999998e-02
  4.765883643840629e-01   1.104514552450891e-01  -5.009999999999998e-02
  4.765864293008326e-01   1.104548315545579e-01  -5.009999999999998e-02
  4.765845221587386e-01   1.104583817301433e-01  -5.009999999999998e-02
  4.765826374884369e-01   1.104621052838520e-01  -5.009999999999998e-02
  4.765807937116398e-01   1.104660126990799e-01  -5.009999999999998e-02
  4.765789632466871e-01   1.104700961711508e-01  -5.009999999999998e-02
  4.765772587188136e-01   1.104744048379640e-01  -5.009999999999998e-02
  4.765755757496780e-01   1.104788976179054e-01  -5.009999999999998e-02
  4.765739774002351e-01   1.104836017768668e-01  -5.009999999999998e-02
  4.765724002387431e-01   1.104884985079375e-01  -5.009999999999998e-02
  4.765708824162626e-01   1.104936042023403e-01  -5.009999999999998e-02
  4.765694220290893e-01   1.104989229459259e-01  -5.009999999999998e-02
  4.765680112568423e-01   1.105044569123591e-01  -5.009999999999998e-02
  4.765666839120022e-01   1.105102191161233e-01  -5.009999999999998e-02
  4.765654572157693e-01   1.105162174243543e-01  -5.009999999999998e-02
  4.765643026166393e-01   1.105224506768712e-01  -5.009999999999998e-02
  4.765632104216562e-01   1.105289227221682e-01  -5.009999999999998e-02
  4.765621879454047e-01   1.105356409876338e-01  -5.009999999999998e-02
  4.765612401248759e-01   1.105426126727465e-01  -5.009999999999998e-02
  4.765603795715931e-01   1.105498460083657e-01  -5.009999999999998e-02
  4.765596183261831e-01   1.105573490476788e-01  -5.009999999999998e-02
  4.765589569143174e-01   1.105651288077393e-01  -5.009999999999998e-02
  4.765583847944585e-01   1.105731919535325e-01  -5.009999999999998e-02
  4.765578952658653e-01   1.105815461393079e-01  -5.009999999999998e-02
  4.765574939960187e-01   1.105902003789583e-01  -5.009999999999998e-02
  4.765571907795038e-01   1.105991640726093e-01  -5.009999999999998e-02
  4.765570262912794e-01   1.106084473384346e-01  -5.009999999999998e-02
  4.765569833250579e-01   1.106180586456658e-01  -5.009999999999998e-02
  4.765570656594759e-01   1.106280076222028e-01  -5.009999999999998e-02
  4.765572426282816e-01   1.106383052554199e-01  -5.009999999999998e-02
  4.765575174055147e-01   1.106489625801299e-01  -5.009999999999998e-02
  4.765579217418730e-01   1.106599901999406e-01  -5.009999999999998e-02
  4.765584985367381e-01   1.106713980898522e-01  -5.009999999999998e-02
  4.765592208324516e-01   1.106831989261471e-01  -5.009999999999998e-02
  4.765600731948635e-01   1.106954062038551e-01  -5.009999999999998e-02
  4.765610639002021e-01   1.107080327055838e-01  -5.009999999999998e-02
  4.765622032352036e-01   1.107210914443191e-01  -5.009999999999998e-02
  4.765635010421224e-01   1.107345958851718e-01  -5.009999999999998e-02
  4.765649880571271e-01   1.107485574434248e-01  -5.009999999999998e-02
  4.765666482038107e-01   1.107629926397412e-01  -5.009999999999998e-02
  4.765684797386086e-01   1.107779175095166e-01  -5.009999999999998e-02
  4.765704917655366e-01   1.107933474907328e-01  -5.009999999999998e-02
  4.765726934427803e-01   1.108092985298695e-01  -5.009999999999998e-02
  4.765751709566399e-01   1.108257753570987e-01  -5.009999999999998e-02
  4.765778095075625e-01   1.108428128879590e-01  -5.009999999999998e-02
  4.765806459474971e-01   1.108604245218544e-01  -5.009999999999998e-02
  4.765837107232647e-01   1.108786251903750e-01  -5.009999999999998e-02
  4.765870607794799e-01   1.108974249260254e-01  -5.009999999999998e-02
  4.765906466338202e-01   1.109168527899065e-01  -5.009999999999998e-02
  4.765944675701317e-01   1.109369306168127e-01  -5.009999999999998e-02
  4.765985366447498e-01   1.109576785177121e-01  -5.009999999999999e-02
  4.766029058174198e-01   1.109791091759774e-01  -5.009999999999999e-02
  4.766075750626643e-01   1.110012458064579e-01  -5.009999999999999e-02
  4.766125370098324e-01   1.110241144137586e-01  -5.009999999999999e-02
  4.766178037425793e-01   1.110477379850185e-01  -5.009999999999999e-02
  4.766234263975016e-01   1.110721309137961e-01  -5.009999999999999e-02
  4.766293978706970e-01   1.110973212062451e-01  -5.009999999999999e-02
  4.766357083004519e-01   1.111233390872586e-01  -5.009999999999998e-02
  4.766423694869949e-01   1.111502107011530e-01  -5.009999999999999e-02
  4.766494820144512e-01   1.111779399734756e-01  -5.009999999999999e-02
  4.766569453566815e-01   1.112065826882654e-01  -5.009999999999999e-02
  4.766647979496052e-01   1.112361604627618e-01  -5.009999999999999e-02
  4.766731354135220e-01   1.112666803135589e-01  -5.009999999999999e-02
  4.766819501126473e-01   1.112981765978217e-01  -5.009999999999999e-02
  4.766912066470667e-01   1.113306933224042e-01  -5.009999999999999e-02
  4.767009225173902e-01   1.113642612253554e-01  -5.009999999999998e-02
  4.767112098652951e-01   1.113988835611501e-01  -5.009999999999998e-02
  4.767220259404076e-01   1.114346094310937e-01  -5.009999999999998e-02
  4.767333719977371e-01   1.114714770442968e-01  -5.009999999999998e-02
  4.767453194737828e-01   1.115095037456875e-01  -5.009999999999999e-02
  4.767579164433663e-01   1.115487137791865e-01  -5.009999999999999e-02
  4.767711211199336e-01   1.115891616714270e-01  -5.009999999999999e-02
  4.767849687287278e-01   1.116308789964967e-01  -5.009999999999999e-02
  4.767996057082982e-01   1.116738594227916e-01  -5.009999999999998e-02
  4.768148883391793e-01   1.117181958276404e-01  -5.009999999999998e-02
  4.768308340459645e-01   1.117639288937093e-01  -5.009999999999998e-02
  4.768475569546602e-01   1.118110656930963e-01  -5.009999999999998e-02
  4.768650930496504e-01   1.118596405375443e-01  -5.009999999999998e-02
  4.768834125239115e-01   1.119097139377798e-01  -5.009999999999998e-02
  4.769025992749099e-01   1.119613052833601e-01  -5.009999999999999e-02
  4.769226670499772e-01   1.120144600899850e-01  -5.009999999999999e-02
  4.769435769007449e-01   1.120692459611203e-01  -5.009999999999998e-02
  4.769654363960331e-01   1.121256758064936e-01  -5.009999999999999e-02
  4.769883007116256e-01   1.121837819834249e-01  -5.009999999999999e-02
  4.770120951738837e-01   1.122436498168532e-01  -5.009999999999999e-02
  4.770369142909857e-01   1.123052991653993e-01  -5.009999999999999e-02
  4.770628430931967e-01   1.123687527807419e-01  -5.009999999999998e-02
  4.770897995252025e-01   1.124341030568947e-01  -5.009999999999998e-02
  4.771178901457471e-01   1.125013665975229e-01  -5.009999999999998e-02
  4.771472220141063e-01   1.125705583137720e-01  -5.009999999999998e-02
  4.771776971235412e-01   1.126417811984436e-01  -5.009999999999998e-02
  4.772094468543143e-01   1.127150422177460e-01  -5.009999999999998e-02
  4.772423740647764e-01   1.127904463986036e-01  -5.009999999999998e-02
  4.772765309803302e-01   1.128680351521372e-01  -5.009999999999998e-02
  4.773121605266528e-01   1.129477668775724e-01  -5.009999999999998e-02
  4.773491645174679e-01   1.130297492394827e-01  -5.009999999999998e-02
  4.773874617553401e-01   1.131140853927695e-01  -5.009999999999998e-02
  4.774272212852030e-01   1.132007654472608e-01  -5.009999999999997e-02
  4.774684651719400e-01   1.132898453303685e-01  -5.009999999999997e-02
  4.775111248635230e-01   1.133814244968095e-01  -5.009999999999997e-02
  4.775554608505744e-01   1.134754484607620e-01  -5.009999999999998e-02
  4.776013717352607e-01   1.135720310263128e-01  -5.009999999999998e-02
  4.776488252990451e-01   1.136712557855010e-01  -5.009999999999998e-02
  4.776980995283479e-01   1.137730556784513e-01  -5.009999999999998e-02
  4.777489627602073e-01   1.138776086239595e-01  -5.009999999999999e-02
  4.778015389015600e-01   1.139849214350246e-01  -5.009999999999999e-02
  4.778559797724230e-01   1.140949841526866e-01  -5.009999999999999e-02
  4.779121123749862e-01   1.142079470123220e-01  -5.009999999999999e-02
  4.779701868453259e-01   1.143237494055836e-01  -5.009999999999999e-02
  4.780301670346990e-01   1.144424705885896e-01  -5.010000000000000e-02
  4.780919839741151e-01   1.145642074063313e-01  -5.009999999999999e-02
  4.781558767391364e-01   1.146888970352746e-01  -5.009999999999999e-02
  4.782216485618757e-01   1.148166973430095e-01  -5.009999999999999e-02
