468
  4.940107347700000e-01   1.261528904560000e-01  -5.010000000000000e-02
  4.940121461186442e-01   1.261523824254846e-01  -5.010000000000000e-02
  4.940135956105498e-01   1.261518606648815e-01  -5.010000000000000e-02
  4.940150842723150e-01   1.261513248046552e-01  -5.010000000000000e-02
  4.940166131579342e-01   1.261507744654090e-01  -5.010000000000000e-02
  4.940181833495160e-01   1.261502092576257e-01  -5.010000000000000e-02
  4.940197959580196e-01   1.261496287814036e-01  -5.009999999999999e-02
  4.940214521240098e-01   1.261490326261835e-01  -5.010000000000000e-02
  4.940231530184308e-01   1.261484203704713e-01  -5.010000000000000e-02
  4.940248998433995e-01   1.261477915815518e-01  -5.010000000000000e-02
  4.940266938330182e-01   1.261471458151961e-01  -5.010000000000000e-02
  4.940285362542088e-01   1.261464826153617e-01  -5.009999999999999e-02
  4.940304284075662e-01   1.261458015138853e-01  -5.010000000000000e-02
  4.940324327604443e-01   1.261453601826378e-01  -5.010000000000000e-02
  4.940345386400095e-01   1.261451072706312e-01  -5.010000000000000e-02
  4.940367013382996e-01   1.261448475348072e-01  -5.009999999999999e-02
  4.940389223793419e-01   1.261445807921330e-01  -5.010000000000001e-02
  4.940412033275482e-01   1.261443068547258e-01  -5.010000000000000e-02
  4.940435457887589e-01   1.261440255297275e-01  -5.010000000000000e-02
  4.940459514113104e-01   1.261437366191760e-01  -5.010000000000000e-02
  4.940484218871307e-01   1.261434399198740e-01  -5.010000000000000e-02
  4.940509589528596e-01   1.261431352232546e-01  -5.009999999999999e-02
  4.940535643909971e-01   1.261428223152430e-01  -5.010000000000000e-02
  4.940562430515091e-01   1.261425836277706e-01  -5.010000000000000e-02
  4.940590075287256e-01   1.261427121852840e-01  -5.010000000000000e-02
  4.940618464642542e-01   1.261428442053601e-01  -5.010000000000000e-02
  4.940647618481409e-01   1.261429797805426e-01  -5.010000000000000e-02
  4.940677557227752e-01   1.261431190058096e-01  -5.010000000000000e-02
  4.940708301842209e-01   1.261432619786351e-01  -5.010000000000000e-02
  4.940739873835777e-01   1.261434087990524e-01  -5.010000000000001e-02
  4.940772295283749e-01   1.261435595697192e-01  -5.009999999999999e-02
  4.940805588839968e-01   1.261437143959835e-01  -5.010000000000000e-02
  4.940839769684888e-01   1.261438809240785e-01  -5.010000000000000e-02
  4.940874428317667e-01   1.261444642329250e-01  -5.010000000000000e-02
  4.940910018557119e-01   1.261450632208209e-01  -5.010000000000000e-02
  4.940946565199028e-01   1.261456783050820e-01  -5.010000000000000e-02
  4.940984093685725e-01   1.261463099139059e-01  -5.010000000000000e-02
  4.941022630122209e-01   1.261469584866427e-01  -5.010000000000000e-02
  4.941062201292628e-01   1.261476244740727e-01  -5.010000000000000e-02
  4.941102834677128e-01   1.261483083386900e-01  -5.010000000000000e-02
  4.941144558469087e-01   1.261490105549925e-01  -5.010000000000000e-02
  4.941186788555321e-01   1.261500170877375e-01  -5.010000000000000e-02
  4.941229941941642e-01   1.261511480640016e-01  -5.009999999999999e-02
  4.941274252285865e-01   1.261523093621485e-01  -5.010000000000000e-02
  4.941319750218802e-01   1.261535017849594e-01  -5.010000000000000e-02
