668
  4.933957611600000e-01   1.265197964050000e-01  -5.010000000000000e-02
  4.933945661500713e-01   1.265207030202824e-01  -5.009999999999999e-02
  4.933933496975600e-01   1.265216259033569e-01  -5.010000000000000e-02
  4.933921114197945e-01   1.265225653445441e-01  -5.010000000000000e-02
  4.933908509273496e-01   1.265235216392882e-01  -5.009999999999999e-02
  4.933895678239298e-01   1.265244950882457e-01  -5.010000000000000e-02
  4.933882617062512e-01   1.265254859973750e-01  -5.010000000000000e-02
  4.933869321639210e-01   1.265264946780279e-01  -5.010000000000000e-02
  4.933855787793156e-01   1.265275214470420e-01  -5.010000000000000e-02
  4.933842011274557e-01   1.265285666268351e-01  -5.010000000000000e-02
  4.933827987758806e-01   1.265296305455012e-01  -5.010000000000000e-02
  4.933813712845199e-01   1.265307135369074e-01  -5.010000000000000e-02
  4.933801708499361e-01   1.265320732943090e-01  -5.010000000000000e-02
  4.933790215661270e-01   1.265335314428092e-01  -5.010000000000000e-02
  4.933778516862969e-01   1.265350157224154e-01  -5.010000000000000e-02
  4.933766608438280e-01   1.265365265982723e-01  -5.010000000000000e-02
  4.933754486656666e-01   1.265380645436902e-01  -5.010000000000000e-02
  4.933742147722130e-01   1.265396300402843e-01  -5.010000000000000e-02
  4.933729587772103e-01   1.265412235781162e-01  -5.010000000000000e-02
  4.933716802876314e-01   1.265428456558374e-01  -5.010000000000001e-02
  4.933703789035632e-01   1.265444967808356e-01  -5.010000000000000e-02
  4.933690542180905e-01   1.265461774693826e-01  -5.010000000000000e-02
  4.933677058171769e-01   1.265478882467852e-01  -5.010000000000000e-02
  4.933666228583514e-01   1.265498199665341e-01  -5.010000000000000e-02
  4.933655499622289e-01   1.265518056119680e-01  -5.010000000000000e-02
  4.933644578663738e-01   1.265538267910016e-01  -5.010000000000000e-02
  4.933633462300145e-01   1.265558841343124e-01  -5.010000000000001e-02
  4.933622147064333e-01   1.265579782835831e-01  -5.010000000000000e-02
  4.933610629428655e-01   1.265601098916869e-01  -5.010000000000000e-02
  4.933598905803989e-01   1.265622796228751e-01  -5.010000000000001e-02
  4.933586972538699e-01   1.265644881529683e-01  -5.010000000000000e-02
  4.933574825917589e-01   1.265667361695505e-01  -5.010000000000000e-02
  4.933562462160843e-01   1.265690243721654e-01  -5.010000000000000e-02
  4.933550627265547e-01   1.265713884416872e-01  -5.010000000000000e-02
  4.933540698467197e-01   1.265738935124903e-01  -5.010000000000000e-02
  4.933530592267884e-01   1.265764433421814e-01  -5.010000000000000e-02
  4.933520305529000e-01   1.265790387226425e-01  -5.010000000000000e-02
  4.933509835057529e-01   1.265816804594825e-01  -5.010000000000000e-02
  4.933499177605152e-01   1.265843693722637e-01  -5.010000000000000e-02
  4.933488329867330e-01   1.265871062947333e-01  -5.010000000000000e-02
  4.933477288482370e-01   1.265898920750579e-01  -5.010000000000001e-02
  4.933466050030486e-01   1.265927275760615e-01  -5.010000000000000e-02
  4.933454611032845e-01   1.265956136754665e-01  -5.010000000000000e-02
  4.933442967950587e-01   1.265985512661391e-01  -5.010000000000000e-02
  4.933433564366254e-01   1.266016265684229e-01  -5.010000000000000e-02
  4.933424092837055e-01   1.266047601933047e-01  -5.010000000000000e-02
  4.933414452427537e-01   1.266079496916958e-01  -5.010000000000000e-02
  4.933404640162512e-01   1.266111960479270e-01  -5.010000000000000e-02
  4.933394653015681e-01   1.266145002632393e-01  -5.010000000000000e-02
  4.933384487908804e-01   1.266178633560590e-01  -5.010000000000000e-02
  4.933374141710853e-01   1.266212863622761e-01  -5.009999999999999e-02
  4.933363611237164e-01   1.266247703355268e-01  -5.010000000000000e-02
  4.933352893248564e-01   1.266283163474810e-01  -5.009999999999999e-02
  4.933342260792774e-01   1.266319329084117e-01  -5.010000000000000e-02
  4.933333469719236e-01   1.266356683645741e-01  -5.009999999999999e-02
  4.933324522215538e-01   1.266394702902067e-01  -5.009999999999999e-02
  4.933315415537298e-01   1.266433398514380e-01  -5.010000000000000e-02
  4.933306146893403e-01   1.266472782342536e-01  -5.010000000000000e-02
  4.933296713445261e-01   1.266512866448124e-01  -5.010000000000000e-02
  4.933287112306051e-01   1.266553663097668e-01  -5.010000000000001e-02
  4.933277340539957e-01   1.266595184765881e-01  -5.010000000000000e-02
  4.933267395161395e-01   1.266637444138952e-01  -5.010000000000000e-02
