TITLE     = "Fluent Common Fluid Files Data"
VARIABLES = "X"
"Y"
"Static Pressure"
"Static Temperature"
DATASETAUXDATA Common.DensityVar="5"
DATASETAUXDATA Common.PressureVar="11"
DATASETAUXDATA Common.TemperatureVar="13"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="9"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="7"
DATASETAUXDATA Common.UVar="14"
DATASETAUXDATA Common.VectorVarsAreVelocity="True"
DATASETAUXDATA Common.ViscosityVar="8"
DATASETAUXDATA Common.VVar="15"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=6340
 I=512, J=512, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -5.000000000E-01 -1.000000000E+00 1.016647344E+05 3.002862244E+02
 -4.960860908E-01 -1.000000000E+00 1.016637969E+05 3.002854309E+02
 -4.921722114E-01 -1.000000000E+00 1.016628672E+05 3.002846375E+02
 -4.882583022E-01 -1.000000000E+00 1.016619297E+05 3.002838440E+02
 -4.843444228E-01 -1.000000000E+00 1.016609922E+05 3.002830811E+02
 -4.804305136E-01 -1.000000000E+00 1.016597656E+05 3.002820129E+02
 -4.765166342E-01 -1.000000000E+00 1.016587891E+05 3.002811890E+02
 -4.726027250E-01 -1.000000000E+00 1.016578047E+05 3.002803650E+02
 -4.686888456E-01 -1.000000000E+00 1.016568359E+05 3.002795715E+02
 -4.647749364E-01 -1.000000000E+00 1.016555547E+05 3.002784729E+02
 -4.608610570E-01 -1.000000000E+00 1.016543672E+05 3.002774658E+02
 -4.569471478E-01 -1.000000000E+00 1.016533516E+05 3.002766113E+02
 -4.530332685E-01 -1.000000000E+00 1.016523438E+05 3.002757568E+02
 -4.491193593E-01 -1.000000000E+00 1.016510938E+05 3.002746887E+02
 -4.452054799E-01 -1.000000000E+00 1.016496875E+05 3.002734985E+02
 -4.412915707E-01 -1.000000000E+00 1.016486094E+05 3.002725830E+02
 -4.373776913E-01 -1.000000000E+00 1.016475625E+05 3.002716980E+02
 -4.334637821E-01 -1.000000000E+00 1.016463203E+05 3.002706604E+02
 -4.295499027E-01 -1.000000000E+00 1.016449062E+05 3.002694397E+02
 -4.256359935E-01 -1.000000000E+00 1.016436250E+05 3.002683716E+02
 -4.217221141E-01 -1.000000000E+00 1.016425547E+05 3.002674561E+02
 -4.178082049E-01 -1.000000000E+00 1.016412969E+05 3.002664185E+02
 -4.138943255E-01 -1.000000000E+00 1.016398750E+05 3.002652283E+02
 -4.099804163E-01 -1.000000000E+00 1.016384531E+05 3.002640076E+02
 -4.060665369E-01 -1.000000000E+00 1.016373516E+05 3.002630920E+02
 -4.021526277E-01 -1.000000000E+00 1.016360625E+05 3.002619934E+02
 -3.982387483E-01 -1.000000000E+00 1.016346406E+05 3.002608032E+02
 -3.943248391E-01 -1.000000000E+00 1.016332188E+05 3.002595825E+02
 -3.904109597E-01 -1.000000000E+00 1.016320000E+05 3.002585449E+02
 -3.864970505E-01 -1.000000000E+00 1.016306484E+05 3.002574158E+02
 -3.825831711E-01 -1.000000000E+00 1.016292188E+05 3.002561951E+02
 -3.786692619E-01 -1.000000000E+00 1.016277891E+05 3.002549744E+02
 -3.747553825E-01 -1.000000000E+00 1.016264766E+05 3.002538452E+02
 -3.708414733E-01 -1.000000000E+00 1.016250391E+05 3.002525940E+02
 -3.669275939E-01 -1.000000000E+00 1.016235859E+05 3.002513428E+02
 -3.630136847E-01 -1.000000000E+00 1.016221406E+05 3.002500916E+02
 -3.590998054E-01 -1.000000000E+00 1.016206562E+05 3.002488098E+02
 -3.551858962E-01 -1.000000000E+00 1.016190156E+05 3.002474365E+02
 -3.512720168E-01 -1.000000000E+00 1.016173672E+05 3.002460632E+02
 -3.473581076E-01 -1.000000000E+00 1.016157266E+05 3.002446594E+02
 -3.434442282E-01 -1.000000000E+00 1.016138281E+05 3.002430725E+02
 -3.395303190E-01 -1.000000000E+00 1.016121250E+05 3.002416382E+02
 -3.356164396E-01 -1.000000000E+00 1.016104297E+05 3.002402039E+02
 -3.317025304E-01 -1.000000000E+00 1.016087266E+05 3.002387695E+02
 -3.277886510E-01 -1.000000000E+00 1.016065625E+05 3.002369080E+02
 -3.238747418E-01 -1.000000000E+00 1.016048203E+05 3.002354126E+02
 -3.199608624E-01 -1.000000000E+00 1.016030781E+05 3.002339478E+02
 -3.160469532E-01 -1.000000000E+00 1.016010156E+05 3.002321777E+02
 -3.121330738E-01 -1.000000000E+00 1.015989531E+05 3.002303772E+02
 -3.082191646E-01 -1.000000000E+00 1.015971953E+05 3.002288513E+02
 -3.043052852E-01 -1.000000000E+00 1.015954375E+05 3.002273254E+02
 -3.003913760E-01 -1.000000000E+00 1.015930391E+05 3.002252197E+02
 -2.964774966E-01 -1.000000000E+00 1.015911016E+05 3.002235413E+02
 -2.925635874E-01 -1.000000000E+00 1.015893203E+05 3.002219849E+02
 -2.886497080E-01 -1.000000000E+00 1.015871953E+05 3.002201233E+02
 -2.847357988E-01 -1.000000000E+00 1.015847344E+05 3.002180176E+02
 -2.808219194E-01 -1.000000000E+00 1.015828984E+05 3.002164612E+02
 -2.769080102E-01 -1.000000000E+00 1.015809766E+05 3.002148132E+02
 -2.729941308E-01 -1.000000000E+00 1.015784297E+05 3.002126770E+02
 -2.690802217E-01 -1.000000000E+00 1.015761484E+05 3.002107849E+02
 -2.651663423E-01 -1.000000000E+00 1.015742344E+05 3.002091675E+02
