TITLE     = "Fluent Common Fluid Files Data"
VARIABLES = "X"
"Y"
"Static Pressure"
"Static Temperature"
DATASETAUXDATA Common.DensityVar="5"
DATASETAUXDATA Common.PressureVar="11"
DATASETAUXDATA Common.TemperatureVar="13"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="9"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="7"
DATASETAUXDATA Common.UVar="14"
DATASETAUXDATA Common.VectorVarsAreVelocity="True"
DATASETAUXDATA Common.ViscosityVar="8"
DATASETAUXDATA Common.VVar="15"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=2730
 I=512, J=512, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -5.000000000E-01 -1.000000000E+00 1.016600000E+05 3.002826843E+02
 -4.960860908E-01 -1.000000000E+00 1.016598047E+05 3.002825012E+02
 -4.921722114E-01 -1.000000000E+00 1.016594375E+05 3.002821960E+02
 -4.882583022E-01 -1.000000000E+00 1.016590078E+05 3.002818298E+02
 -4.843444228E-01 -1.000000000E+00 1.016587188E+05 3.002815857E+02
 -4.804305136E-01 -1.000000000E+00 1.016584922E+05 3.002814026E+02
 -4.765166342E-01 -1.000000000E+00 1.016581875E+05 3.002811584E+02
 -4.726027250E-01 -1.000000000E+00 1.016577109E+05 3.002807617E+02
 -4.686888456E-01 -1.000000000E+00 1.016572422E+05 3.002803650E+02
 -4.647749364E-01 -1.000000000E+00 1.016569141E+05 3.002800903E+02
 -4.608610570E-01 -1.000000000E+00 1.016566484E+05 3.002798767E+02
 -4.569471478E-01 -1.000000000E+00 1.016561328E+05 3.002794189E+02
 -4.530332685E-01 -1.000000000E+00 1.016556250E+05 3.002789917E+02
 -4.491193593E-01 -1.000000000E+00 1.016551172E+05 3.002785645E+02
 -4.452054799E-01 -1.000000000E+00 1.016547734E+05 3.002782898E+02
 -4.412915707E-01 -1.000000000E+00 1.016542812E+05 3.002778625E+02
 -4.373776913E-01 -1.000000000E+00 1.016537422E+05 3.002774353E+02
 -4.334637821E-01 -1.000000000E+00 1.016531953E+05 3.002769775E+02
 -4.295499027E-01 -1.000000000E+00 1.016526641E+05 3.002765198E+02
 -4.256359935E-01 -1.000000000E+00 1.016521797E+05 3.002761230E+02
 -4.217221141E-01 -1.000000000E+00 1.016516094E+05 3.002756348E+02
 -4.178082049E-01 -1.000000000E+00 1.016510391E+05 3.002751770E+02
 -4.138943255E-01 -1.000000000E+00 1.016504844E+05 3.002747192E+02
 -4.099804163E-01 -1.000000000E+00 1.016498594E+05 3.002742004E+02
 -4.060665369E-01 -1.000000000E+00 1.016492812E+05 3.002737122E+02
 -4.021526277E-01 -1.000000000E+00 1.016486953E+05 3.002732239E+02
 -3.982387483E-01 -1.000000000E+00 1.016481172E+05 3.002727661E+02
 -3.943248391E-01 -1.000000000E+00 1.016473047E+05 3.002720642E+02
 -3.904109597E-01 -1.000000000E+00 1.016466953E+05 3.002715759E+02
 -3.864970505E-01 -1.000000000E+00 1.016460938E+05 3.002710876E+02
 -3.825831711E-01 -1.000000000E+00 1.016454844E+05 3.002705994E+02
 -3.786692619E-01 -1.000000000E+00 1.016445156E+05 3.002697754E+02
 -3.747553825E-01 -1.000000000E+00 1.016438438E+05 3.002692261E+02
 -3.708414733E-01 -1.000000000E+00 1.016432109E+05 3.002687378E+02
 -3.669275939E-01 -1.000000000E+00 1.016425234E+05 3.002681580E+02
 -3.630136847E-01 -1.000000000E+00 1.016414688E+05 3.002673035E+02
 -3.590998054E-01 -1.000000000E+00 1.016407031E+05 3.002666626E+02
 -3.551858962E-01 -1.000000000E+00 1.016400391E+05 3.002661133E+02
 -3.512720168E-01 -1.000000000E+00 1.016391953E+05 3.002654114E+02
 -3.473581076E-01 -1.000000000E+00 1.016381016E+05 3.002644958E+02
 -3.434442282E-01 -1.000000000E+00 1.016372734E+05 3.002637939E+02
 -3.395303190E-01 -1.000000000E+00 1.016365703E+05 3.002632141E+02
 -3.356164396E-01 -1.000000000E+00 1.016355391E+05 3.002623596E+02
 -3.317025304E-01 -1.000000000E+00 1.016344062E+05 3.002614136E+02
 -3.277886510E-01 -1.000000000E+00 1.016335547E+05 3.002607117E+02
 -3.238747418E-01 -1.000000000E+00 1.016327422E+05 3.002600403E+02
 -3.199608624E-01 -1.000000000E+00 1.016315703E+05 3.002590637E+02
 -3.160469532E-01 -1.000000000E+00 1.016304062E+05 3.002580872E+02
 -3.121330738E-01 -1.000000000E+00 1.016295625E+05 3.002573853E+02
 -3.082191646E-01 -1.000000000E+00 1.016285078E+05 3.002565002E+02
 -3.043052852E-01 -1.000000000E+00 1.016273047E+05 3.002554932E+02
 -3.003913760E-01 -1.000000000E+00 1.016261172E+05 3.002544861E+02
 -2.964774966E-01 -1.000000000E+00 1.016252266E+05 3.002537231E+02
 -2.925635874E-01 -1.000000000E+00 1.016240000E+05 3.002526855E+02
 -2.886497080E-01 -1.000000000E+00 1.016227656E+05 3.002516785E+02
 -2.847357988E-01 -1.000000000E+00 1.016216250E+05 3.002507324E+02
 -2.808219194E-01 -1.000000000E+00 1.016204375E+05 3.002497253E+02
 -2.769080102E-01 -1.000000000E+00 1.016191719E+05 3.002486877E+02
 -2.729941308E-01 -1.000000000E+00 1.016178984E+05 3.002476501E+02
 -2.690802217E-01 -1.000000000E+00 1.016166484E+05 3.002466125E+02
 -2.651663423E-01 -1.000000000E+00 1.016153359E+05 3.002455139E+02
