TITLE     = "Fluent Common Fluid Files Data"
VARIABLES = "X"
"Y"
"Static Pressure"
"Static Temperature"
DATASETAUXDATA Common.DensityVar="5"
DATASETAUXDATA Common.PressureVar="11"
DATASETAUXDATA Common.TemperatureVar="13"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="9"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="7"
DATASETAUXDATA Common.UVar="14"
DATASETAUXDATA Common.VectorVarsAreVelocity="True"
DATASETAUXDATA Common.ViscosityVar="8"
DATASETAUXDATA Common.VVar="15"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=2340
 I=512, J=512, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -5.000000000E-01 -1.000000000E+00 1.015894297E+05 3.002229309E+02
 -4.960860908E-01 -1.000000000E+00 1.015880625E+05 3.002218018E+02
 -4.921722114E-01 -1.000000000E+00 1.015867578E+05 3.002207031E+02
 -4.882583022E-01 -1.000000000E+00 1.015856562E+05 3.002197571E+02
 -4.843444228E-01 -1.000000000E+00 1.015845469E+05 3.002188416E+02
 -4.804305136E-01 -1.000000000E+00 1.015832266E+05 3.002177124E+02
 -4.765166342E-01 -1.000000000E+00 1.015817734E+05 3.002164917E+02
 -4.726027250E-01 -1.000000000E+00 1.015803125E+05 3.002152405E+02
 -4.686888456E-01 -1.000000000E+00 1.015791250E+05 3.002142334E+02
 -4.647749364E-01 -1.000000000E+00 1.015779531E+05 3.002132568E+02
 -4.608610570E-01 -1.000000000E+00 1.015764688E+05 3.002120056E+02
 -4.569471478E-01 -1.000000000E+00 1.015749219E+05 3.002106934E+02
 -4.530332685E-01 -1.000000000E+00 1.015733750E+05 3.002093811E+02
 -4.491193593E-01 -1.000000000E+00 1.015720781E+05 3.002082825E+02
 -4.452054799E-01 -1.000000000E+00 1.015707344E+05 3.002071228E+02
 -4.412915707E-01 -1.000000000E+00 1.015690938E+05 3.002057495E+02
 -4.373776913E-01 -1.000000000E+00 1.015674453E+05 3.002043762E+02
 -4.334637821E-01 -1.000000000E+00 1.015658047E+05 3.002029724E+02
 -4.295499027E-01 -1.000000000E+00 1.015644844E+05 3.002018738E+02
 -4.256359935E-01 -1.000000000E+00 1.015627734E+05 3.002004089E+02
 -4.217221141E-01 -1.000000000E+00 1.015610547E+05 3.001989136E+02
 -4.178082049E-01 -1.000000000E+00 1.015593281E+05 3.001974487E+02
 -4.138943255E-01 -1.000000000E+00 1.015577031E+05 3.001960449E+02
 -4.099804163E-01 -1.000000000E+00 1.015559453E+05 3.001945801E+02
 -4.060665369E-01 -1.000000000E+00 1.015541172E+05 3.001930542E+02
 -4.021526277E-01 -1.000000000E+00 1.015522891E+05 3.001914978E+02
 -3.982387483E-01 -1.000000000E+00 1.015503906E+05 3.001899109E+02
 -3.943248391E-01 -1.000000000E+00 1.015482578E+05 3.001882324E+02
 -3.904109597E-01 -1.000000000E+00 1.015461484E+05 3.001865540E+02
 -3.864970505E-01 -1.000000000E+00 1.015440469E+05 3.001848755E+02
 -3.825831711E-01 -1.000000000E+00 1.015417266E+05 3.001829834E+02
 -3.786692619E-01 -1.000000000E+00 1.015395547E+05 3.001812134E+02
 -3.747553825E-01 -1.000000000E+00 1.015373906E+05 3.001794739E+02
 -3.708414733E-01 -1.000000000E+00 1.015350859E+05 3.001775818E+02
 -3.669275939E-01 -1.000000000E+00 1.015327266E+05 3.001755981E+02
 -3.630136847E-01 -1.000000000E+00 1.015305781E+05 3.001737976E+02
 -3.590998054E-01 -1.000000000E+00 1.015284375E+05 3.001719971E+02
 -3.551858962E-01 -1.000000000E+00 1.015259688E+05 3.001699219E+02
 -3.512720168E-01 -1.000000000E+00 1.015236328E+05 3.001679382E+02
 -3.473581076E-01 -1.000000000E+00 1.015215078E+05 3.001661072E+02
 -3.434442282E-01 -1.000000000E+00 1.015192188E+05 3.001641541E+02
 -3.395303190E-01 -1.000000000E+00 1.015166953E+05 3.001620483E+02
 -3.356164396E-01 -1.000000000E+00 1.015143203E+05 3.001600342E+02
 -3.317025304E-01 -1.000000000E+00 1.015121719E+05 3.001582336E+02
 -3.277886510E-01 -1.000000000E+00 1.015096641E+05 3.001561279E+02
 -3.238747418E-01 -1.000000000E+00 1.015070703E+05 3.001539307E+02
 -3.199608624E-01 -1.000000000E+00 1.015046797E+05 3.001518860E+02
 -3.160469532E-01 -1.000000000E+00 1.015024531E+05 3.001499634E+02
 -3.121330738E-01 -1.000000000E+00 1.014998125E+05 3.001477051E+02
 -3.082191646E-01 -1.000000000E+00 1.014971719E+05 3.001454468E+02
 -3.043052852E-01 -1.000000000E+00 1.014947734E+05 3.001433716E+02
 -3.003913760E-01 -1.000000000E+00 1.014923750E+05 3.001412659E+02
 -2.964774966E-01 -1.000000000E+00 1.014896797E+05 3.001389771E+02
 -2.925635874E-01 -1.000000000E+00 1.014869219E+05 3.001366577E+02
 -2.886497080E-01 -1.000000000E+00 1.014845156E+05 3.001346436E+02
 -2.847357988E-01 -1.000000000E+00 1.014818281E+05 3.001324158E+02
 -2.808219194E-01 -1.000000000E+00 1.014790000E+05 3.001300659E+02
 -2.769080102E-01 -1.000000000E+00 1.014761406E+05 3.001277161E+02
 -2.729941308E-01 -1.000000000E+00 1.014736562E+05 3.001256409E+02
 -2.690802217E-01 -1.000000000E+00 1.014707344E+05 3.001232605E+02
 -2.651663423E-01 -1.000000000E+00 1.014678047E+05 3.001208191E+02
