TITLE     = "Fluent Common Fluid Files Data"
VARIABLES = "X"
"Y"
"Static Pressure"
"Static Temperature"
DATASETAUXDATA Common.DensityVar="5"
DATASETAUXDATA Common.PressureVar="11"
DATASETAUXDATA Common.TemperatureVar="13"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="9"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="7"
DATASETAUXDATA Common.UVar="14"
DATASETAUXDATA Common.VectorVarsAreVelocity="True"
DATASETAUXDATA Common.ViscosityVar="8"
DATASETAUXDATA Common.VVar="15"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=5340
 I=512, J=512, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -5.000000000E-01 -1.000000000E+00 1.016512109E+05 3.002751770E+02
 -4.960860908E-01 -1.000000000E+00 1.016502578E+05 3.002743835E+02
 -4.921722114E-01 -1.000000000E+00 1.016493047E+05 3.002735596E+02
 -4.882583022E-01 -1.000000000E+00 1.016483438E+05 3.002727661E+02
 -4.843444228E-01 -1.000000000E+00 1.016470312E+05 3.002716675E+02
 -4.804305136E-01 -1.000000000E+00 1.016460234E+05 3.002708130E+02
 -4.765166342E-01 -1.000000000E+00 1.016450234E+05 3.002699890E+02
 -4.726027250E-01 -1.000000000E+00 1.016440156E+05 3.002691345E+02
 -4.686888456E-01 -1.000000000E+00 1.016426953E+05 3.002680359E+02
 -4.647749364E-01 -1.000000000E+00 1.016414062E+05 3.002669373E+02
 -4.608610570E-01 -1.000000000E+00 1.016403438E+05 3.002660522E+02
 -4.569471478E-01 -1.000000000E+00 1.016392969E+05 3.002651672E+02
 -4.530332685E-01 -1.000000000E+00 1.016380000E+05 3.002640991E+02
 -4.491193593E-01 -1.000000000E+00 1.016365234E+05 3.002628174E+02
 -4.452054799E-01 -1.000000000E+00 1.016353125E+05 3.002618103E+02
 -4.412915707E-01 -1.000000000E+00 1.016342188E+05 3.002608948E+02
 -4.373776913E-01 -1.000000000E+00 1.016329297E+05 3.002597961E+02
 -4.334637821E-01 -1.000000000E+00 1.016314062E+05 3.002585144E+02
 -4.295499027E-01 -1.000000000E+00 1.016299531E+05 3.002572937E+02
 -4.256359935E-01 -1.000000000E+00 1.016288203E+05 3.002563477E+02
 -4.217221141E-01 -1.000000000E+00 1.016275078E+05 3.002552185E+02
 -4.178082049E-01 -1.000000000E+00 1.016259609E+05 3.002539368E+02
 -4.138943255E-01 -1.000000000E+00 1.016244219E+05 3.002526245E+02
 -4.099804163E-01 -1.000000000E+00 1.016231484E+05 3.002515564E+02
 -4.060665369E-01 -1.000000000E+00 1.016217891E+05 3.002503967E+02
 -4.021526277E-01 -1.000000000E+00 1.016202422E+05 3.002490845E+02
 -3.982387483E-01 -1.000000000E+00 1.016186875E+05 3.002477722E+02
 -3.943248391E-01 -1.000000000E+00 1.016172656E+05 3.002465515E+02
 -3.904109597E-01 -1.000000000E+00 1.016158516E+05 3.002453613E+02
 -3.864970505E-01 -1.000000000E+00 1.016143047E+05 3.002440491E+02
 -3.825831711E-01 -1.000000000E+00 1.016127500E+05 3.002427368E+02
 -3.786692619E-01 -1.000000000E+00 1.016112266E+05 3.002414246E+02
 -3.747553825E-01 -1.000000000E+00 1.016097266E+05 3.002401733E+02
 -3.708414733E-01 -1.000000000E+00 1.016081641E+05 3.002388611E+02
 -3.669275939E-01 -1.000000000E+00 1.016065547E+05 3.002375183E+02
 -3.630136847E-01 -1.000000000E+00 1.016048359E+05 3.002360840E+02
 -3.590998054E-01 -1.000000000E+00 1.016031094E+05 3.002346191E+02
 -3.551858962E-01 -1.000000000E+00 1.016014219E+05 3.002332153E+02
 -3.512720168E-01 -1.000000000E+00 1.015997344E+05 3.002318115E+02
 -3.473581076E-01 -1.000000000E+00 1.015977031E+05 3.002301331E+02
 -3.434442282E-01 -1.000000000E+00 1.015959609E+05 3.002286377E+02
 -3.395303190E-01 -1.000000000E+00 1.015942500E+05 3.002271729E+02
 -3.356164396E-01 -1.000000000E+00 1.015925312E+05 3.002257385E+02
 -3.317025304E-01 -1.000000000E+00 1.015902109E+05 3.002237854E+02
 -3.277886510E-01 -1.000000000E+00 1.015884766E+05 3.002222595E+02
 -3.238747418E-01 -1.000000000E+00 1.015867422E+05 3.002207642E+02
 -3.199608624E-01 -1.000000000E+00 1.015847891E+05 3.002190857E+02
 -3.160469532E-01 -1.000000000E+00 1.015824375E+05 3.002170715E+02
 -3.121330738E-01 -1.000000000E+00 1.015806719E+05 3.002155151E+02
 -3.082191646E-01 -1.000000000E+00 1.015789062E+05 3.002139893E+02
 -3.043052852E-01 -1.000000000E+00 1.015765391E+05 3.002119446E+02
 -3.003913760E-01 -1.000000000E+00 1.015743203E+05 3.002100220E+02
 -2.964774966E-01 -1.000000000E+00 1.015725078E+05 3.002084351E+02
 -2.925635874E-01 -1.000000000E+00 1.015704531E+05 3.002066345E+02
 -2.886497080E-01 -1.000000000E+00 1.015678828E+05 3.002044067E+02
 -2.847357988E-01 -1.000000000E+00 1.015658125E+05 3.002026367E+02
 -2.808219194E-01 -1.000000000E+00 1.015639453E+05 3.002010193E+02
 -2.769080102E-01 -1.000000000E+00 1.015613906E+05 3.001987915E+02
 -2.729941308E-01 -1.000000000E+00 1.015588125E+05 3.001965942E+02
 -2.690802217E-01 -1.000000000E+00 1.015568750E+05 3.001950073E+02
 -2.651663423E-01 -1.000000000E+00 1.015545156E+05 3.001930237E+02
