TITLE     = "Fluent Common Fluid Files Data"
VARIABLES = "X"
"Y"
"Static Pressure"
"Static Temperature"
DATASETAUXDATA Common.DensityVar="5"
DATASETAUXDATA Common.PressureVar="11"
DATASETAUXDATA Common.TemperatureVar="13"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="9"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="7"
DATASETAUXDATA Common.UVar="14"
DATASETAUXDATA Common.VectorVarsAreVelocity="True"
DATASETAUXDATA Common.ViscosityVar="8"
DATASETAUXDATA Common.VVar="15"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=5540
 I=512, J=512, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -5.000000000E-01 -1.000000000E+00 1.016155000E+05 3.002459106E+02
 -4.960860908E-01 -1.000000000E+00 1.016142656E+05 3.002448730E+02
 -4.921722114E-01 -1.000000000E+00 1.016131719E+05 3.002439880E+02
 -4.882583022E-01 -1.000000000E+00 1.016120781E+05 3.002430725E+02
 -4.843444228E-01 -1.000000000E+00 1.016108516E+05 3.002420349E+02
 -4.804305136E-01 -1.000000000E+00 1.016093281E+05 3.002407837E+02
 -4.765166342E-01 -1.000000000E+00 1.016081094E+05 3.002397461E+02
 -4.726027250E-01 -1.000000000E+00 1.016069688E+05 3.002388000E+02
 -4.686888456E-01 -1.000000000E+00 1.016057812E+05 3.002378235E+02
 -4.647749364E-01 -1.000000000E+00 1.016042109E+05 3.002365112E+02
 -4.608610570E-01 -1.000000000E+00 1.016026641E+05 3.002352295E+02
 -4.569471478E-01 -1.000000000E+00 1.016014766E+05 3.002342224E+02
 -4.530332685E-01 -1.000000000E+00 1.016002969E+05 3.002332458E+02
 -4.491193593E-01 -1.000000000E+00 1.015987031E+05 3.002319031E+02
 -4.452054799E-01 -1.000000000E+00 1.015970938E+05 3.002305603E+02
 -4.412915707E-01 -1.000000000E+00 1.015956562E+05 3.002293701E+02
 -4.373776913E-01 -1.000000000E+00 1.015944375E+05 3.002283325E+02
 -4.334637821E-01 -1.000000000E+00 1.015928203E+05 3.002270203E+02
 -4.295499027E-01 -1.000000000E+00 1.015911641E+05 3.002256470E+02
 -4.256359935E-01 -1.000000000E+00 1.015895156E+05 3.002242737E+02
 -4.217221141E-01 -1.000000000E+00 1.015882266E+05 3.002232056E+02
 -4.178082049E-01 -1.000000000E+00 1.015865781E+05 3.002218628E+02
 -4.138943255E-01 -1.000000000E+00 1.015848984E+05 3.002204590E+02
 -4.099804163E-01 -1.000000000E+00 1.015832188E+05 3.002190857E+02
 -4.060665369E-01 -1.000000000E+00 1.015817344E+05 3.002178345E+02
 -4.021526277E-01 -1.000000000E+00 1.015800781E+05 3.002164612E+02
 -3.982387483E-01 -1.000000000E+00 1.015784141E+05 3.002150879E+02
 -3.943248391E-01 -1.000000000E+00 1.015767578E+05 3.002136841E+02
 -3.904109597E-01 -1.000000000E+00 1.015751172E+05 3.002123108E+02
 -3.864970505E-01 -1.000000000E+00 1.015734141E+05 3.002108765E+02
 -3.825831711E-01 -1.000000000E+00 1.015716953E+05 3.002094116E+02
 -3.786692619E-01 -1.000000000E+00 1.015699766E+05 3.002079773E+02
 -3.747553825E-01 -1.000000000E+00 1.015679922E+05 3.002062988E+02
 -3.708414733E-01 -1.000000000E+00 1.015662656E+05 3.002048035E+02
 -3.669275939E-01 -1.000000000E+00 1.015645312E+05 3.002033081E+02
 -3.630136847E-01 -1.000000000E+00 1.015627969E+05 3.002017822E+02
 -3.590998054E-01 -1.000000000E+00 1.015605234E+05 3.001998596E+02
 -3.551858962E-01 -1.000000000E+00 1.015587422E+05 3.001983337E+02
 -3.512720168E-01 -1.000000000E+00 1.015569688E+05 3.001967773E+02
 -3.473581076E-01 -1.000000000E+00 1.015550859E+05 3.001951599E+02
 -3.434442282E-01 -1.000000000E+00 1.015526094E+05 3.001930542E+02
 -3.395303190E-01 -1.000000000E+00 1.015507734E+05 3.001914978E+02
 -3.356164396E-01 -1.000000000E+00 1.015489375E+05 3.001899109E+02
 -3.317025304E-01 -1.000000000E+00 1.015466562E+05 3.001879883E+02
 -3.277886510E-01 -1.000000000E+00 1.015442109E+05 3.001859436E+02
 -3.238747418E-01 -1.000000000E+00 1.015423047E+05 3.001843567E+02
 -3.199608624E-01 -1.000000000E+00 1.015403672E+05 3.001827393E+02
 -3.160469532E-01 -1.000000000E+00 1.015376562E+05 3.001804810E+02
 -3.121330738E-01 -1.000000000E+00 1.015353047E+05 3.001785278E+02
 -3.082191646E-01 -1.000000000E+00 1.015333281E+05 3.001768799E+02
 -3.043052852E-01 -1.000000000E+00 1.015309141E+05 3.001748657E+02
 -3.003913760E-01 -1.000000000E+00 1.015282031E+05 3.001725464E+02
 -2.964774966E-01 -1.000000000E+00 1.015260156E+05 3.001707153E+02
 -2.925635874E-01 -1.000000000E+00 1.015238984E+05 3.001689148E+02
 -2.886497080E-01 -1.000000000E+00 1.015211484E+05 3.001665955E+02
 -2.847357988E-01 -1.000000000E+00 1.015184453E+05 3.001643066E+02
 -2.808219194E-01 -1.000000000E+00 1.015164219E+05 3.001625977E+02
 -2.769080102E-01 -1.000000000E+00 1.015137812E+05 3.001603699E+02
 -2.729941308E-01 -1.000000000E+00 1.015109844E+05 3.001580200E+02
 -2.690802217E-01 -1.000000000E+00 1.015085078E+05 3.001559448E+02
 -2.651663423E-01 -1.000000000E+00 1.015060625E+05 3.001539001E+02
