TITLE     = "Fluent Common Fluid Files Data"
VARIABLES = "X"
"Y"
"Static Pressure"
"Static Temperature"
DATASETAUXDATA Common.DensityVar="5"
DATASETAUXDATA Common.PressureVar="11"
DATASETAUXDATA Common.TemperatureVar="13"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="9"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="7"
DATASETAUXDATA Common.UVar="14"
DATASETAUXDATA Common.VectorVarsAreVelocity="True"
DATASETAUXDATA Common.ViscosityVar="8"
DATASETAUXDATA Common.VVar="15"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=2330
 I=512, J=512, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -5.000000000E-01 -1.000000000E+00 1.016701016E+05 3.002908020E+02
 -4.960860908E-01 -1.000000000E+00 1.016699375E+05 3.002906494E+02
 -4.921722114E-01 -1.000000000E+00 1.016697500E+05 3.002904968E+02
 -4.882583022E-01 -1.000000000E+00 1.016693359E+05 3.002901611E+02
 -4.843444228E-01 -1.000000000E+00 1.016690469E+05 3.002899170E+02
 -4.804305136E-01 -1.000000000E+00 1.016688516E+05 3.002897339E+02
 -4.765166342E-01 -1.000000000E+00 1.016686406E+05 3.002895508E+02
 -4.726027250E-01 -1.000000000E+00 1.016682656E+05 3.002892456E+02
 -4.686888456E-01 -1.000000000E+00 1.016678203E+05 3.002888489E+02
 -4.647749364E-01 -1.000000000E+00 1.016674844E+05 3.002885742E+02
 -4.608610570E-01 -1.000000000E+00 1.016672422E+05 3.002883606E+02
 -4.569471478E-01 -1.000000000E+00 1.016669062E+05 3.002880554E+02
 -4.530332685E-01 -1.000000000E+00 1.016664219E+05 3.002876282E+02
 -4.491193593E-01 -1.000000000E+00 1.016659297E+05 3.002872314E+02
 -4.452054799E-01 -1.000000000E+00 1.016655781E+05 3.002869263E+02
 -4.412915707E-01 -1.000000000E+00 1.016652656E+05 3.002866516E+02
 -4.373776913E-01 -1.000000000E+00 1.016647422E+05 3.002861938E+02
 -4.334637821E-01 -1.000000000E+00 1.016642109E+05 3.002857361E+02
 -4.295499027E-01 -1.000000000E+00 1.016636875E+05 3.002853088E+02
 -4.256359935E-01 -1.000000000E+00 1.016633516E+05 3.002850037E+02
 -4.217221141E-01 -1.000000000E+00 1.016627969E+05 3.002845459E+02
 -4.178082049E-01 -1.000000000E+00 1.016622422E+05 3.002840576E+02
 -4.138943255E-01 -1.000000000E+00 1.016616797E+05 3.002835693E+02
 -4.099804163E-01 -1.000000000E+00 1.016611797E+05 3.002831421E+02
 -4.060665369E-01 -1.000000000E+00 1.016606172E+05 3.002826538E+02
 -4.021526277E-01 -1.000000000E+00 1.016600391E+05 3.002821655E+02
 -3.982387483E-01 -1.000000000E+00 1.016594688E+05 3.002816772E+02
 -3.943248391E-01 -1.000000000E+00 1.016589062E+05 3.002812195E+02
 -3.904109597E-01 -1.000000000E+00 1.016582578E+05 3.002807007E+02
 -3.864970505E-01 -1.000000000E+00 1.016576641E+05 3.002802124E+02
 -3.825831711E-01 -1.000000000E+00 1.016570781E+05 3.002797241E+02
 -3.786692619E-01 -1.000000000E+00 1.016564297E+05 3.002791748E+02
 -3.747553825E-01 -1.000000000E+00 1.016556484E+05 3.002785339E+02
 -3.708414733E-01 -1.000000000E+00 1.016550391E+05 3.002780457E+02
 -3.669275939E-01 -1.000000000E+00 1.016544219E+05 3.002775574E+02
 -3.630136847E-01 -1.000000000E+00 1.016536562E+05 3.002769165E+02
 -3.590998054E-01 -1.000000000E+00 1.016527734E+05 3.002761841E+02
 -3.551858962E-01 -1.000000000E+00 1.016521328E+05 3.002756348E+02
 -3.512720168E-01 -1.000000000E+00 1.016514844E+05 3.002751160E+02
 -3.473581076E-01 -1.000000000E+00 1.016505625E+05 3.002743530E+02
 -3.434442282E-01 -1.000000000E+00 1.016496094E+05 3.002735596E+02
 -3.395303190E-01 -1.000000000E+00 1.016489297E+05 3.002729797E+02
 -3.356164396E-01 -1.000000000E+00 1.016482500E+05 3.002724304E+02
 -3.317025304E-01 -1.000000000E+00 1.016471484E+05 3.002715149E+02
 -3.277886510E-01 -1.000000000E+00 1.016461562E+05 3.002706604E+02
 -3.238747418E-01 -1.000000000E+00 1.016454453E+05 3.002700806E+02
 -3.199608624E-01 -1.000000000E+00 1.016445625E+05 3.002693481E+02
 -3.160469532E-01 -1.000000000E+00 1.016434062E+05 3.002684021E+02
 -3.121330738E-01 -1.000000000E+00 1.016424141E+05 3.002675476E+02
 -3.082191646E-01 -1.000000000E+00 1.016416641E+05 3.002669373E+02
 -3.043052852E-01 -1.000000000E+00 1.016405391E+05 3.002659912E+02
 -3.003913760E-01 -1.000000000E+00 1.016393594E+05 3.002650146E+02
 -2.964774966E-01 -1.000000000E+00 1.016383984E+05 3.002641907E+02
 -2.925635874E-01 -1.000000000E+00 1.016374531E+05 3.002633972E+02
 -2.886497080E-01 -1.000000000E+00 1.016362266E+05 3.002623596E+02
 -2.847357988E-01 -1.000000000E+00 1.016350234E+05 3.002613525E+02
 -2.808219194E-01 -1.000000000E+00 1.016341328E+05 3.002605896E+02
 -2.769080102E-01 -1.000000000E+00 1.016329062E+05 3.002595520E+02
 -2.729941308E-01 -1.000000000E+00 1.016316797E+05 3.002585144E+02
 -2.690802217E-01 -1.000000000E+00 1.016304844E+05 3.002575073E+02
 -2.651663423E-01 -1.000000000E+00 1.016293984E+05 3.002565918E+02
