TITLE     = "Fluent Common Fluid Files Data"
VARIABLES = "X"
"Y"
"Static Pressure"
"Static Temperature"
DATASETAUXDATA Common.DensityVar="5"
DATASETAUXDATA Common.PressureVar="11"
DATASETAUXDATA Common.TemperatureVar="13"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="9"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="7"
DATASETAUXDATA Common.UVar="14"
DATASETAUXDATA Common.VectorVarsAreVelocity="True"
DATASETAUXDATA Common.ViscosityVar="8"
DATASETAUXDATA Common.VVar="15"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=6420
 I=512, J=512, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -5.000000000E-01 -1.000000000E+00 1.018927656E+05 3.004793701E+02
 -4.960860908E-01 -1.000000000E+00 1.018940234E+05 3.004804688E+02
 -4.921722114E-01 -1.000000000E+00 1.018952578E+05 3.004815063E+02
 -4.882583022E-01 -1.000000000E+00 1.018965078E+05 3.004825745E+02
 -4.843444228E-01 -1.000000000E+00 1.018977578E+05 3.004836426E+02
 -4.804305136E-01 -1.000000000E+00 1.018989922E+05 3.004846802E+02
 -4.765166342E-01 -1.000000000E+00 1.019002109E+05 3.004857483E+02
 -4.726027250E-01 -1.000000000E+00 1.019013828E+05 3.004867249E+02
 -4.686888456E-01 -1.000000000E+00 1.019026094E+05 3.004877625E+02
 -4.647749364E-01 -1.000000000E+00 1.019038281E+05 3.004888306E+02
 -4.608610570E-01 -1.000000000E+00 1.019050391E+05 3.004898376E+02
 -4.569471478E-01 -1.000000000E+00 1.019061953E+05 3.004908447E+02
 -4.530332685E-01 -1.000000000E+00 1.019073281E+05 3.004918213E+02
 -4.491193593E-01 -1.000000000E+00 1.019085312E+05 3.004928284E+02
 -4.452054799E-01 -1.000000000E+00 1.019097188E+05 3.004938354E+02
 -4.412915707E-01 -1.000000000E+00 1.019108750E+05 3.004948425E+02
 -4.373776913E-01 -1.000000000E+00 1.019119844E+05 3.004957886E+02
 -4.334637821E-01 -1.000000000E+00 1.019131094E+05 3.004967346E+02
 -4.295499027E-01 -1.000000000E+00 1.019142812E+05 3.004977417E+02
 -4.256359935E-01 -1.000000000E+00 1.019154297E+05 3.004986877E+02
 -4.217221141E-01 -1.000000000E+00 1.019165156E+05 3.004996338E+02
 -4.178082049E-01 -1.000000000E+00 1.019176016E+05 3.005005493E+02
 -4.138943255E-01 -1.000000000E+00 1.019187109E+05 3.005014648E+02
 -4.099804163E-01 -1.000000000E+00 1.019198516E+05 3.005024414E+02
 -4.060665369E-01 -1.000000000E+00 1.019209141E+05 3.005033569E+02
 -4.021526277E-01 -1.000000000E+00 1.019219766E+05 3.005042419E+02
 -3.982387483E-01 -1.000000000E+00 1.019230391E+05 3.005051575E+02
 -3.943248391E-01 -1.000000000E+00 1.019241328E+05 3.005060730E+02
 -3.904109597E-01 -1.000000000E+00 1.019251797E+05 3.005069580E+02
 -3.864970505E-01 -1.000000000E+00 1.019262188E+05 3.005078430E+02
 -3.825831711E-01 -1.000000000E+00 1.019272500E+05 3.005087280E+02
 -3.786692619E-01 -1.000000000E+00 1.019282969E+05 3.005096130E+02
 -3.747553825E-01 -1.000000000E+00 1.019293125E+05 3.005104980E+02
 -3.708414733E-01 -1.000000000E+00 1.019304219E+05 3.005114136E+02
 -3.669275939E-01 -1.000000000E+00 1.019316719E+05 3.005124512E+02
 -3.630136847E-01 -1.000000000E+00 1.019329219E+05 3.005134888E+02
 -3.590998054E-01 -1.000000000E+00 1.019341172E+05 3.005144958E+02
 -3.551858962E-01 -1.000000000E+00 1.019353359E+05 3.005155029E+02
 -3.512720168E-01 -1.000000000E+00 1.019365547E+05 3.005165100E+02
 -3.473581076E-01 -1.000000000E+00 1.019377422E+05 3.005175171E+02
 -3.434442282E-01 -1.000000000E+00 1.019388828E+05 3.005184631E+02
 -3.395303190E-01 -1.000000000E+00 1.019400703E+05 3.005194702E+02
 -3.356164396E-01 -1.000000000E+00 1.019412578E+05 3.005204468E+02
 -3.317025304E-01 -1.000000000E+00 1.019423828E+05 3.005213928E+02
 -3.277886510E-01 -1.000000000E+00 1.019434766E+05 3.005223389E+02
 -3.238747418E-01 -1.000000000E+00 1.019446328E+05 3.005232849E+02
 -3.199608624E-01 -1.000000000E+00 1.019457969E+05 3.005242615E+02
 -3.160469532E-01 -1.000000000E+00 1.019468438E+05 3.005251770E+02
 -3.121330738E-01 -1.000000000E+00 1.019479062E+05 3.005260620E+02
 -3.082191646E-01 -1.000000000E+00 1.019490312E+05 3.005270081E+02
 -3.043052852E-01 -1.000000000E+00 1.019501406E+05 3.005279236E+02
 -3.003913760E-01 -1.000000000E+00 1.019511250E+05 3.005287781E+02
 -2.964774966E-01 -1.000000000E+00 1.019521641E+05 3.005296326E+02
 -2.925635874E-01 -1.000000000E+00 1.019532656E+05 3.005305481E+02
 -2.886497080E-01 -1.000000000E+00 1.019542812E+05 3.005314026E+02
 -2.847357988E-01 -1.000000000E+00 1.019552344E+05 3.005321960E+02
 -2.808219194E-01 -1.000000000E+00 1.019562656E+05 3.005330811E+02
 -2.769080102E-01 -1.000000000E+00 1.019573125E+05 3.005339661E+02
 -2.729941308E-01 -1.000000000E+00 1.019582422E+05 3.005347595E+02
 -2.690802217E-01 -1.000000000E+00 1.019591719E+05 3.005355530E+02
 -2.651663423E-01 -1.000000000E+00 1.019601953E+05 3.005364075E+02
