TITLE     = "Fluent Common Fluid Files Data"
VARIABLES = "X"
"Y"
"Static Pressure"
"Static Temperature"
DATASETAUXDATA Common.DensityVar="5"
DATASETAUXDATA Common.PressureVar="11"
DATASETAUXDATA Common.TemperatureVar="13"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="9"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="7"
DATASETAUXDATA Common.UVar="14"
DATASETAUXDATA Common.VectorVarsAreVelocity="True"
DATASETAUXDATA Common.ViscosityVar="8"
DATASETAUXDATA Common.VVar="15"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=5640
 I=512, J=512, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -5.000000000E-01 -1.000000000E+00 1.016102969E+05 3.002416382E+02
 -4.960860908E-01 -1.000000000E+00 1.016092188E+05 3.002407532E+02
 -4.921722114E-01 -1.000000000E+00 1.016078359E+05 3.002395935E+02
 -4.882583022E-01 -1.000000000E+00 1.016063984E+05 3.002384033E+02
 -4.843444228E-01 -1.000000000E+00 1.016052734E+05 3.002374573E+02
 -4.804305136E-01 -1.000000000E+00 1.016041562E+05 3.002365112E+02
 -4.765166342E-01 -1.000000000E+00 1.016028281E+05 3.002354126E+02
 -4.726027250E-01 -1.000000000E+00 1.016012734E+05 3.002341309E+02
 -4.686888456E-01 -1.000000000E+00 1.015998750E+05 3.002329712E+02
 -4.647749364E-01 -1.000000000E+00 1.015987109E+05 3.002319946E+02
 -4.608610570E-01 -1.000000000E+00 1.015974141E+05 3.002308960E+02
 -4.569471478E-01 -1.000000000E+00 1.015958203E+05 3.002295837E+02
 -4.530332685E-01 -1.000000000E+00 1.015942344E+05 3.002282715E+02
 -4.491193593E-01 -1.000000000E+00 1.015929297E+05 3.002271729E+02
 -4.452054799E-01 -1.000000000E+00 1.015916172E+05 3.002260742E+02
 -4.412915707E-01 -1.000000000E+00 1.015899844E+05 3.002247314E+02
 -4.373776913E-01 -1.000000000E+00 1.015883516E+05 3.002233887E+02
 -4.334637821E-01 -1.000000000E+00 1.015867891E+05 3.002220764E+02
 -4.295499027E-01 -1.000000000E+00 1.015854453E+05 3.002209778E+02
 -4.256359935E-01 -1.000000000E+00 1.015837812E+05 3.002196045E+02
 -4.217221141E-01 -1.000000000E+00 1.015821172E+05 3.002182007E+02
 -4.178082049E-01 -1.000000000E+00 1.015804531E+05 3.002168274E+02
 -4.138943255E-01 -1.000000000E+00 1.015789688E+05 3.002156067E+02
 -4.099804163E-01 -1.000000000E+00 1.015773203E+05 3.002142334E+02
 -4.060665369E-01 -1.000000000E+00 1.015756641E+05 3.002128601E+02
 -4.021526277E-01 -1.000000000E+00 1.015740156E+05 3.002114868E+02
 -3.982387483E-01 -1.000000000E+00 1.015722891E+05 3.002100525E+02
 -3.943248391E-01 -1.000000000E+00 1.015705859E+05 3.002085876E+02
 -3.904109597E-01 -1.000000000E+00 1.015688750E+05 3.002071533E+02
 -3.864970505E-01 -1.000000000E+00 1.015671719E+05 3.002056885E+02
 -3.825831711E-01 -1.000000000E+00 1.015651562E+05 3.002040100E+02
 -3.786692619E-01 -1.000000000E+00 1.015634453E+05 3.002025146E+02
 -3.747553825E-01 -1.000000000E+00 1.015617266E+05 3.002010193E+02
 -3.708414733E-01 -1.000000000E+00 1.015600156E+05 3.001995239E+02
 -3.669275939E-01 -1.000000000E+00 1.015576875E+05 3.001975708E+02
 -3.630136847E-01 -1.000000000E+00 1.015559297E+05 3.001960449E+02
 -3.590998054E-01 -1.000000000E+00 1.015541719E+05 3.001945190E+02
 -3.551858962E-01 -1.000000000E+00 1.015521406E+05 3.001927795E+02
 -3.512720168E-01 -1.000000000E+00 1.015497734E+05 3.001907654E+02
 -3.473581076E-01 -1.000000000E+00 1.015479531E+05 3.001892395E+02
 -3.434442282E-01 -1.000000000E+00 1.015461406E+05 3.001876831E+02
 -3.395303190E-01 -1.000000000E+00 1.015437266E+05 3.001856384E+02
 -3.356164396E-01 -1.000000000E+00 1.015413750E+05 3.001836853E+02
 -3.317025304E-01 -1.000000000E+00 1.015394844E+05 3.001820984E+02
 -3.277886510E-01 -1.000000000E+00 1.015374297E+05 3.001803894E+02
 -3.238747418E-01 -1.000000000E+00 1.015347422E+05 3.001781311E+02
 -3.199608624E-01 -1.000000000E+00 1.015324609E+05 3.001762390E+02
 -3.160469532E-01 -1.000000000E+00 1.015305078E+05 3.001745911E+02
 -3.121330738E-01 -1.000000000E+00 1.015279844E+05 3.001724854E+02
 -3.082191646E-01 -1.000000000E+00 1.015252969E+05 3.001701965E+02
 -3.043052852E-01 -1.000000000E+00 1.015231719E+05 3.001684265E+02
 -3.003913760E-01 -1.000000000E+00 1.015209609E+05 3.001665344E+02
 -2.964774966E-01 -1.000000000E+00 1.015182344E+05 3.001642151E+02
 -2.925635874E-01 -1.000000000E+00 1.015155859E+05 3.001619873E+02
 -2.886497080E-01 -1.000000000E+00 1.015135781E+05 3.001603088E+02
 -2.847357988E-01 -1.000000000E+00 1.015108594E+05 3.001579895E+02
 -2.808219194E-01 -1.000000000E+00 1.015080781E+05 3.001556702E+02
 -2.769080102E-01 -1.000000000E+00 1.015056328E+05 3.001536255E+02
 -2.729941308E-01 -1.000000000E+00 1.015031016E+05 3.001515198E+02
 -2.690802217E-01 -1.000000000E+00 1.015002734E+05 3.001491699E+02
 -2.651663423E-01 -1.000000000E+00 1.014974844E+05 3.001468506E+02
